Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Myles Ham,WR,DAL,22,500000,2026,38,52,37,27,66,27,17,11,30,18,9,66,60,0,7,17,0,0,0,0,8,0,9,13,25,25,36,38,52,32,43,7,16,10,22,12,20,18,29,18,29,0,8,0,7,59,75,47,62
Mark Thomas,OL,ORL,25,500000,2025,45,49,63,65,29,57,0,28,15,7,7,5,5,50,60,27,1,23,0,6,6,3,9,13,17,16,21,1,6,25,29,45,49,23,25,18,23,9,11,11,15,0,2,0,1,11,16,10,13
Michael Holcomb-Faye,DL,RIO,24,500000,2026,41,52,46,69,9,58,28,24,6,5,2,5,3,0,0,24,36,58,63,9,5,11,9,12,16,5,10,0,3,10,13,15,18,41,52,34,43,0,2,9,13,0,6,0,6,0,2,0,6
Marcus Miller,OL,LV,23,500000,2025,41,50,39,65,31,27,8,3,18,13,0,4,0,57,62,13,1,2,0,6,5,0,9,7,12,13,20,0,7,20,26,41,50,16,27,14,22,3,7,7,13,0,6,0,4,15,24,13,22
Stephane McGovern,CB,ABQ,26,500000,2025,45,46,35,0,71,39,8,1,0,0,0,16,0,17,16,58,4,0,0,0,1,0,9,0,0,9,10,0,1,2,3,2,2,3,6,10,11,45,46,37,37,0,0,0,0,62,66,42,43
Titus Reed,WR,MIN,27,500000,2025,46,46,48,15,49,31,16,20,4,29,57,65,65,26,4,16,0,0,0,0,1,2,9,12,12,40,40,46,46,36,36,7,7,6,7,7,7,12,12,11,12,0,0,0,2,33,33,27,27
Lonnie Mackey,CB,DEL,22,500000,2025,38,49,4,10,75,34,13,13,12,17,0,20,0,0,0,47,16,9,9,0,5,2,9,1,9,11,15,0,10,0,4,0,6,4,12,14,21,38,49,37,53,0,4,0,8,79,94,56,71
Justin Mostella,LB,PHI,24,500000,2025,40,49,43,35,38,56,5,12,17,21,0,0,5,12,5,29,71,33,15,9,24,11,9,7,12,8,9,0,4,6,10,9,16,22,27,40,49,12,16,25,30,1,3,0,5,21,28,19,26
Tee Carter,CB,DEL,25,500000,2025,42,48,23,19,82,48,0,14,4,5,12,0,1,7,1,44,5,0,23,0,9,4,9,1,5,18,22,0,1,0,4,4,4,11,16,17,19,42,48,39,42,0,1,0,4,85,91,58,61
Alex Anthony,DL,DEN,33,500000,2026,47,47,64,70,9,27,13,15,0,13,0,0,0,0,0,24,15,61,71,1,11,0,9,9,9,6,6,0,0,12,12,18,18,47,47,28,28,0,0,5,5,0,0,0,0,0,0,0,0
Kamari Harris,CB,MIN,34,500000,2025,47,47,29,0,58,9,22,12,0,11,0,17,24,0,0,75,0,0,0,0,0,10,9,2,2,8,8,6,6,4,4,0,0,0,0,6,6,47,47,36,36,0,0,0,0,45,45,31,31
Nahshon Jones,WR,SYD,25,500000,2025,41,47,41,0,50,17,12,15,16,12,18,63,68,0,13,43,0,0,0,0,0,1,9,7,11,19,24,41,47,26,28,0,4,0,5,4,6,22,26,18,22,0,4,0,1,32,35,23,29
Shaquan Cody,OL,BEI,29,500000,2026,44,44,45,74,9,42,0,18,0,13,28,0,14,56,62,4,3,0,3,0,0,7,9,6,6,18,18,2,2,24,24,44,44,16,16,12,12,0,0,0,0,0,0,0,0,0,0,0,0
R.J. Huber,LB,SEA,23,500000,2026,37,45,13,31,30,46,19,31,21,9,0,8,0,3,22,16,77,30,64,11,8,7,9,7,13,2,3,0,9,0,5,4,9,21,32,37,45,3,8,18,28,0,4,0,4,12,19,10,18
Latrell Farr,DL,LAE,26,18540000,2027,86,88,78,89,58,65,19,28,23,34,0,17,13,0,8,44,42,75,68,6,5,6,9,29,30,31,31,13,16,32,35,39,40,86,88,85,88,29,32,47,51,0,3,0,0,55,56,51,51
Markeith Copeland,OL,WPG,24,6690000,2029,71,82,87,80,21,9,26,30,15,39,0,4,3,68,73,26,0,0,0,9,7,5,9,26,34,18,24,6,13,42,51,71,82,29,35,21,25,6,11,9,15,0,4,0,4,11,18,15,22
James Tucker,DL,ROM,25,13790000,2029,72,77,83,73,49,50,0,8,22,18,0,23,0,0,3,30,40,62,63,18,6,8,9,17,20,20,23,7,11,23,29,28,31,72,77,65,72,19,24,30,37,0,0,0,0,36,38,29,31
Tavin Mason,DL,TPA,25,11340000,2026,68,76,69,89,33,30,7,27,18,11,0,0,0,3,9,8,4,72,74,7,18,3,9,18,23,17,20,0,3,20,23,33,39,68,76,43,47,3,6,9,13,0,3,0,4,16,20,15,19
Kelly Giddings,OL,SYD,26,13940000,2025,71,72,82,86,13,55,13,24,15,11,0,2,0,76,62,0,11,8,7,4,5,1,9,19,19,15,16,2,2,39,39,71,72,34,38,23,26,0,0,1,3,0,0,0,3,0,1,1,4
Otis Roberts,OL,UTA,25,9180000,2027,64,73,41,80,39,53,17,10,16,8,4,0,5,76,83,27,7,0,0,2,8,4,9,11,15,21,25,0,1,31,34,64,73,22,25,22,28,12,14,16,18,0,0,0,0,20,24,18,20
Caden Morgan,OL,MNL,23,5070000,2027,55,70,63,77,18,27,31,28,16,17,16,0,0,62,67,1,5,2,9,14,5,14,9,21,28,18,25,0,6,27,38,55,70,23,31,18,25,0,4,0,5,0,6,0,5,4,11,5,11
Jean Anderson,S,NYC,28,17060000,2027,91,91,35,10,83,46,24,52,38,2,0,15,0,7,0,99,69,5,6,7,7,14,9,22,22,14,14,0,0,3,3,3,3,15,15,48,48,86,86,91,91,0,0,0,0,86,86,58,58
Omar Thompson,OL,KEN,24,3550000,2027,56,68,64,72,35,19,9,20,17,2,3,0,0,67,65,16,3,0,0,2,2,14,9,15,23,17,23,0,3,29,38,56,68,23,28,20,24,7,11,11,16,0,2,0,3,16,23,13,17
Derek Williams,CB,SJ,24,5340000,2029,63,71,22,23,93,37,4,0,3,0,0,0,5,13,0,62,2,0,0,5,9,3,9,0,4,19,22,0,4,3,8,7,12,10,16,19,26,63,71,56,65,0,3,0,3,94,100,76,87
Adrian Meriwether,S,TOR,23,5750000,2029,66,81,27,29,84,25,17,18,49,16,2,0,2,0,3,72,27,15,0,9,6,8,9,18,26,18,22,0,6,3,8,7,15,15,26,31,39,64,76,66,81,0,3,0,7,89,100,72,86
Denis Patterson,OL,CLE,25,3680000,2025,58,66,54,77,29,48,7,14,12,6,6,0,0,69,72,8,17,7,0,4,4,4,9,11,16,17,18,0,4,27,31,58,66,24,27,23,27,1,2,9,10,0,0,0,0,11,13,10,15
Curtis Merritt,OL,MNL,23,3470000,2025,53,65,54,77,15,28,14,6,4,19,0,7,0,69,63,1,0,7,0,3,7,6,9,8,15,12,15,0,6,26,34,53,65,20,28,14,23,0,7,0,7,0,4,0,4,2,8,4,9
Devin Morgan,OL,OKC,31,4870000,2025,64,64,65,77,17,0,31,2,17,2,19,0,7,71,82,7,1,0,8,2,9,3,9,16,16,19,19,1,1,36,36,64,64,23,23,17,17,0,0,1,1,0,0,0,0,0,0,0,0
Jake Ruffin,OL,WPG,23,3110000,2026,51,65,27,81,28,40,36,16,20,17,0,0,2,65,70,4,1,2,0,5,30,13,9,15,24,15,18,0,9,22,30,51,65,17,28,15,22,0,5,4,8,2,5,0,7,13,22,13,18
Ruben Lacey,CB,VAN,24,3170000,2027,58,64,34,29,94,15,7,24,5,20,1,16,20,16,0,54,4,0,0,11,5,8,9,9,15,25,29,8,14,13,16,11,16,14,18,23,31,58,64,54,66,0,3,0,4,98,100,87,96
Paul Hutson,S,IST,29,8860000,2029,69,69,12,38,83,30,19,13,4,0,0,0,14,0,0,72,33,0,0,10,0,16,9,4,4,19,19,0,0,5,5,7,7,14,14,33,33,62,62,69,69,0,0,0,0,86,86,59,59
Shaun McKenzie,OL,DEN,26,4500000,2027,55,58,33,83,17,33,39,27,37,39,9,4,0,72,76,7,1,17,0,1,5,0,9,24,25,17,17,0,3,23,25,55,58,19,19,15,18,0,0,1,1,0,0,0,2,7,7,12,15
Philip Nielsen,LB,CHI,25,9560000,2025,64,69,59,49,41,88,35,32,15,18,0,0,0,6,0,40,82,22,58,11,3,20,9,21,27,11,13,0,1,10,14,15,16,43,49,64,69,18,19,39,44,0,1,0,1,24,28,21,23
Maurice Glover,CB,MEM,22,2740000,2025,49,63,14,2,81,27,20,14,7,7,3,4,24,0,17,56,17,0,3,15,3,0,9,3,10,15,21,2,11,3,9,0,5,2,10,15,23,49,63,46,61,0,6,0,5,85,100,57,75
Quinten Moline,OL,PHI,26,3470000,2027,54,58,70,73,32,22,6,15,17,23,0,2,2,61,56,24,0,4,3,4,2,0,9,15,15,17,19,2,5,30,31,54,58,25,25,20,20,9,10,12,15,0,1,0,3,17,20,17,17
Thomas Robinson,S,SAC,23,2740000,2025,51,64,20,35,84,41,34,20,38,5,7,2,0,4,0,45,31,0,3,0,6,1,9,18,29,20,24,0,5,2,6,8,15,15,23,30,39,44,54,51,64,0,4,0,4,87,98,64,78
James Ellis,DL,WPG,28,5500000,2026,63,63,60,77,44,38,3,3,18,5,2,2,0,2,0,0,19,69,77,13,16,16,9,11,11,17,17,0,0,16,16,23,23,63,63,47,47,4,4,12,12,0,0,0,0,24,24,20,20
Duke Gullett,OL,HAW,27,3130000,2027,54,54,50,81,27,28,29,5,8,20,15,0,6,62,63,22,31,1,15,2,4,6,9,13,13,21,21,0,1,27,27,54,54,28,28,32,32,6,7,15,15,0,0,0,0,12,14,13,13
David Laufenberg,QB,PRO,33,3750000,2025,58,58,26,0,6,16,63,84,84,21,36,37,35,0,20,23,14,0,0,0,0,0,9,58,58,6,6,12,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Allen,OL,BOS,23,1710000,2026,46,58,39,70,38,45,17,15,18,15,0,3,0,61,62,33,0,13,0,4,9,3,9,12,20,16,22,0,5,21,30,46,58,19,29,19,24,14,23,16,23,0,7,0,3,21,30,19,25
David Mason,DL,DAL,23,3060000,2028,53,65,63,72,35,31,9,27,10,5,3,24,0,0,0,30,8,61,71,0,6,3,9,14,23,15,21,3,12,17,25,21,29,53,65,37,48,12,21,16,24,0,6,0,7,16,23,14,21
Tony Bates,DL,LIS,26,6530000,2026,59,62,54,90,32,51,15,34,20,4,21,0,25,4,0,64,17,66,64,7,23,15,9,20,20,24,24,8,8,23,26,27,30,59,62,50,51,24,24,30,34,0,1,0,3,13,16,11,14
Bill Kelly,TE,TOR,24,3190000,2025,55,66,32,61,68,33,19,45,14,17,0,58,60,55,42,5,0,0,14,0,6,5,9,18,23,37,46,35,42,55,66,36,45,20,26,21,27,14,17,18,26,0,6,0,5,66,73,52,61
Reed Green,RB,IST,26,10200000,2027,66,68,30,23,87,17,9,8,22,68,76,42,31,14,2,21,0,0,0,11,7,15,9,17,19,66,68,21,23,17,19,8,11,10,10,16,18,30,33,29,29,0,1,0,0,98,100,94,97
Eugene Wood,CB,RAL,24,2120000,2027,51,61,34,1,100,36,51,19,37,4,5,19,2,0,5,38,4,0,0,6,7,5,9,22,30,19,26,0,7,3,4,1,3,7,12,16,19,51,61,46,56,0,6,0,3,100,100,85,96
Marcus Douglas,K,DAL,36,500000,2025,56,56,23,0,0,36,0,0,18,0,0,0,0,0,0,25,0,0,0,59,70,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,2,2,0,0,0,0
Josh Lattimore,OL,WPG,28,1890000,2026,54,54,57,77,30,31,25,1,23,2,5,0,17,64,61,32,0,0,0,6,12,8,9,14,14,19,19,4,4,35,35,54,54,22,22,19,19,11,11,13,13,0,0,0,0,12,12,9,9
James Wood,DL,OAK,25,5610000,2028,56,61,69,81,20,18,20,33,31,10,9,7,6,4,7,9,18,66,64,3,25,8,9,24,26,15,17,3,4,20,21,26,29,56,61,39,42,0,2,6,7,0,4,0,2,5,9,5,10
Freddie Dillon,DL,SYD,25,5390000,2028,55,63,67,69,42,67,46,6,20,0,0,0,0,4,1,6,40,60,52,0,3,13,9,21,24,15,17,0,2,15,16,22,28,55,63,51,54,6,11,17,21,0,1,0,1,21,22,17,21
Nick Schwarz,OL,CHI,24,1330000,2026,47,56,38,73,12,45,22,5,4,8,3,0,0,70,67,31,4,3,0,2,1,4,9,6,13,10,12,0,4,21,25,47,56,15,20,13,17,3,8,6,12,0,4,0,3,0,6,0,6
Reece McAvoy,WR,CLE,25,5570000,2025,70,77,44,19,39,58,38,1,17,69,47,77,85,12,31,15,0,3,6,6,20,0,9,17,20,41,46,70,77,50,58,9,11,6,7,5,7,7,8,7,10,0,1,0,2,32,37,38,41
Marcus Hale,DL,SAC,23,2510000,2026,50,62,75,62,32,4,18,6,31,0,8,0,1,4,3,28,23,52,62,4,13,3,9,18,25,14,21,0,5,15,24,21,27,50,62,39,48,11,17,17,26,0,3,0,4,13,22,9,14
Kendrick Olander,LB,HOU,26,5530000,2027,56,58,22,24,66,57,43,36,5,2,2,8,14,5,0,35,85,45,44,0,17,8,9,13,13,13,15,0,0,4,4,3,5,26,29,56,58,25,27,49,51,0,3,0,1,54,54,38,42
Nick Murray,RB,MXC,25,6430000,2028,58,63,36,26,79,34,8,2,1,85,74,39,11,10,6,24,0,11,9,14,10,1,9,13,17,58,63,14,19,13,14,9,10,14,17,17,21,27,29,26,29,0,3,0,1,95,100,94,99
Joe Baca,TE,STL,26,760000,2026,48,48,45,53,46,41,25,6,15,29,9,43,50,44,63,42,0,0,2,9,8,7,9,13,13,27,30,26,26,48,48,35,38,16,19,17,17,21,21,21,22,0,1,0,1,33,35,30,33
Luke Ismail,WR,SEL,23,5010000,2025,61,76,32,36,40,82,15,12,3,34,19,89,83,0,13,7,8,14,0,14,7,6,9,6,13,28,34,61,76,48,60,7,11,10,20,11,17,4,9,7,14,0,7,0,7,25,32,24,30
Steve Anderson,LB,BER,25,4350000,2026,54,60,26,50,61,37,19,30,17,22,0,0,0,0,3,45,66,31,30,14,14,9,9,13,18,15,17,0,2,5,8,11,12,29,33,54,60,28,31,49,57,0,0,0,2,54,60,45,48
Jovan Phillips,WR,KAU,24,4360000,2028,64,75,69,32,41,46,19,45,5,9,20,74,82,16,0,19,0,0,0,6,3,6,9,19,25,28,36,64,75,56,66,12,18,13,17,11,14,11,15,11,18,0,3,0,4,21,28,17,22
Reggie Hoyt,OL,TOK,23,1220000,2025,45,55,40,70,22,59,31,7,12,6,0,24,0,60,66,2,7,14,0,0,0,0,9,10,16,12,16,0,9,23,33,45,55,18,25,15,22,0,3,1,9,0,3,0,6,6,12,5,10
Ricky Starling,OL,TPA,30,2070000,2027,54,54,47,78,36,36,10,18,24,18,0,10,0,67,61,20,0,0,0,5,18,12,9,14,14,18,18,0,0,26,26,54,54,21,21,19,19,8,8,12,12,0,0,0,0,20,20,19,19
Bryan Moss,DL,RIO,27,3990000,2027,57,57,38,72,54,45,38,33,41,5,0,5,4,7,2,19,38,70,73,4,4,6,9,26,26,18,18,0,0,13,13,20,20,57,57,56,56,15,16,24,24,0,0,0,1,39,39,28,28
Keon Taylor,CB,IND,26,2120000,2025,50,54,31,20,82,58,19,28,3,8,0,0,5,2,0,54,20,0,1,2,6,1,9,9,12,16,16,0,0,3,3,4,4,11,11,22,22,50,54,50,53,0,0,0,1,86,87,61,65
Lloyd Gates,CB,MIA,25,1070000,2027,48,55,25,20,84,31,29,29,30,1,2,9,0,7,0,50,8,0,0,0,7,8,9,16,22,16,20,0,3,2,2,4,6,9,10,18,23,48,55,45,51,0,1,0,3,86,90,59,63
Sy Ellis,LB,KEN,27,3860000,2025,55,55,50,28,44,55,21,9,20,6,0,3,5,13,6,31,84,59,42,11,6,15,9,10,10,8,8,0,0,7,7,9,9,34,34,55,55,16,16,34,34,0,0,0,2,24,24,18,18
Andy Kinder,OL,OAK,24,870000,2025,45,55,54,68,16,48,3,17,13,20,7,0,6,62,59,11,2,22,0,0,15,6,9,10,18,13,17,0,5,23,29,45,55,20,29,14,18,0,5,1,4,0,3,0,6,3,7,5,7
Shay Labus,LB,BUE,23,1880000,2026,47,59,42,38,39,20,34,29,8,38,2,19,3,0,1,42,70,49,29,16,2,0,9,16,23,10,16,1,8,7,11,8,15,27,35,47,59,18,24,33,43,0,4,0,7,26,33,25,31
D'Wan Sullivan,TE,PIT,28,500000,2026,46,46,49,53,59,40,29,40,24,6,17,35,47,55,41,3,9,0,1,16,4,1,9,23,23,34,34,23,23,46,46,35,35,19,19,20,20,11,11,15,15,0,0,0,0,45,45,33,33
Kamren Carr,CB,DEL,27,1010000,2025,50,50,21,5,92,3,29,8,5,35,0,0,3,0,3,45,9,6,0,0,15,4,9,7,7,16,18,0,0,0,1,0,0,6,6,16,16,50,50,46,46,0,0,0,0,99,99,89,89
Eddie Jones,WR,DEN,23,3570000,2027,56,66,70,39,64,31,19,13,22,49,35,77,60,7,0,31,6,9,10,1,11,2,9,23,32,49,59,56,66,50,65,16,25,22,32,23,29,24,34,25,36,0,6,0,7,67,78,60,72
Rich Taylor,DL,CHA,26,3370000,2025,54,56,62,83,9,19,3,31,7,28,17,0,0,12,20,4,10,67,76,15,27,18,9,15,18,15,15,0,2,17,18,29,30,54,56,31,33,0,3,0,2,5,5,0,1,0,3,3,4
Everett Glenn,S,LON,25,650000,2026,46,50,4,38,84,29,33,20,19,24,0,0,11,17,10,26,48,4,31,6,22,12,9,12,17,20,21,0,3,5,9,10,15,18,23,40,47,30,32,46,50,0,2,0,4,91,99,80,87
Fred Gates,DL,CLB,26,3220000,2025,54,55,65,68,40,26,30,11,19,10,5,1,4,3,0,28,34,57,62,14,9,6,9,19,21,16,16,1,1,16,16,21,24,54,55,50,54,14,17,22,25,0,1,0,2,21,21,18,18
Mike Harvey,LB,JKT,29,3040000,2025,55,55,41,65,33,68,5,19,20,15,7,4,0,0,0,28,73,38,31,17,2,19,9,11,11,13,13,0,0,9,9,15,15,38,38,55,55,10,10,25,25,0,0,0,0,16,16,15,15
Mandela Lay,CB,DET,22,500000,2025,41,53,15,16,84,33,31,11,3,15,0,9,17,13,2,41,1,17,0,2,5,3,9,5,14,17,26,2,10,5,13,3,9,7,15,14,22,41,53,36,50,0,4,0,4,89,100,70,87
Perry Lucas,RB,SYD,25,2630000,2025,54,58,34,3,79,14,36,16,13,70,82,18,24,8,6,29,0,5,0,12,30,3,9,21,25,54,58,14,19,9,11,1,1,5,9,10,13,30,36,25,27,5,9,0,2,91,97,88,95
Jordan Webber,QB,ANC,26,500000,2025,47,48,42,12,28,30,30,73,73,33,28,21,16,9,11,33,0,15,0,3,0,0,9,47,48,11,14,6,6,7,7,1,4,2,2,2,2,10,10,8,10,0,0,0,0,7,9,7,7
Charles Salters,S,WAS,28,500000,2025,47,47,5,42,65,63,2,21,28,15,1,2,0,4,0,54,42,20,16,4,9,3,9,6,6,14,14,0,0,0,0,6,6,16,16,33,33,36,36,47,47,0,0,0,0,58,58,46,46
Jordan Galbreath,QB,MAD,28,500000,2026,48,48,56,13,45,17,43,63,62,36,2,10,12,22,33,22,0,2,0,3,23,1,9,48,48,10,10,5,5,12,12,11,11,6,6,6,6,13,13,11,11,0,0,0,0,17,17,15,15
Joseph Johnson,OL,BUF,29,500000,2026,50,50,75,69,21,61,45,0,12,1,0,0,1,55,59,2,0,0,0,0,4,3,9,17,17,12,12,0,0,27,27,50,50,22,22,16,16,0,0,1,1,0,0,0,0,4,4,3,3
John Ramirez,OL,CHI,32,500000,2025,51,51,27,77,16,52,39,22,41,19,0,0,0,72,78,34,3,1,4,17,5,16,9,20,20,11,11,0,0,21,21,51,51,15,15,14,14,5,5,8,8,0,0,0,0,3,3,5,5
Preston Slayton,TE,BAL,23,500000,2026,35,46,79,46,33,17,29,23,10,29,2,27,34,37,19,29,0,3,8,0,6,5,9,20,30,17,24,20,27,35,46,24,34,19,28,15,20,12,18,12,19,0,5,0,4,19,26,18,27
Cedric Green,DL,SF,23,1490000,2026,45,59,45,68,30,42,26,25,41,9,11,0,6,7,2,1,41,60,54,7,8,4,9,22,32,14,17,0,5,12,16,18,25,45,59,42,54,0,3,10,18,0,4,0,5,13,20,11,18
Maika Robinson,CB,BKN,30,500000,2025,50,50,32,30,64,53,0,35,4,9,6,12,10,0,0,73,2,0,2,0,1,1,9,6,6,15,15,1,1,6,6,6,6,10,10,16,16,50,50,44,44,0,0,0,0,54,54,40,40
Brandyn Belk,TE,LON,23,500000,2026,34,45,47,51,47,26,5,14,2,20,20,33,38,64,14,36,2,0,0,0,13,0,9,8,16,27,34,19,28,34,45,25,33,16,27,17,22,19,28,19,27,0,3,0,3,31,40,25,31
David Nurse,RB,WPG,24,1360000,2025,48,56,30,24,46,53,16,8,7,62,80,35,40,28,16,29,0,0,2,1,3,2,9,12,17,48,56,21,28,19,23,9,12,5,10,7,13,15,20,14,20,0,2,0,3,38,46,41,48
Myles Engel,RB,LIS,28,2550000,2025,54,54,25,25,83,66,21,29,37,13,72,22,23,22,39,10,0,35,15,11,4,6,9,22,22,54,54,10,10,16,16,15,15,16,16,18,18,22,22,22,22,0,0,0,0,85,85,61,61
Richie Morgan,DL,VB,23,1420000,2025,44,59,46,75,25,30,2,11,12,7,7,0,5,0,0,30,26,51,57,8,2,1,9,7,15,13,20,0,8,12,18,19,25,44,59,37,48,8,12,15,23,0,3,0,5,8,15,7,13
Mike Gottfried,CB,BAL,22,500000,2025,39,49,43,0,81,39,9,4,15,10,24,16,0,0,5,39,0,0,20,2,9,0,9,7,18,19,25,0,8,2,9,0,7,8,19,13,23,39,49,32,44,0,5,0,7,84,100,57,71
Xander Evans,CB,PRO,22,500000,2025,39,49,16,11,77,24,9,9,16,9,19,20,7,18,0,45,0,0,0,5,6,2,9,4,11,18,28,0,6,2,5,1,7,3,14,10,17,39,49,33,46,0,4,0,6,78,94,53,69
Michael Davis,TE,VB,25,500000,2026,37,42,55,46,44,20,33,0,15,26,0,19,40,41,60,0,0,0,5,31,3,6,9,14,18,20,22,18,20,37,42,32,34,16,19,13,14,4,6,7,8,2,4,0,4,30,32,25,28
Anthony Wright,OL,MIL,25,500000,2026,45,50,57,66,18,51,18,0,24,17,3,0,1,56,65,32,14,0,3,6,5,1,9,12,15,12,14,0,4,22,26,45,50,19,22,18,22,6,11,11,16,0,0,0,4,4,6,5,9
Aaron Jenifer,WR,LON,24,2560000,2026,53,60,57,3,41,41,20,42,26,49,51,67,69,5,4,17,4,3,5,5,19,8,9,24,30,32,39,53,60,33,41,0,5,4,7,4,7,10,14,8,14,0,3,0,6,28,35,28,32
John Causey,OL,SEA,26,500000,2025,46,46,54,70,25,51,18,13,10,17,0,8,0,64,53,27,3,0,1,4,0,7,9,12,12,13,15,0,0,23,23,46,46,19,20,17,19,7,10,10,10,0,3,0,3,10,10,10,13
Trey Ellis,CB,RIO,28,500000,2026,44,44,21,0,78,21,5,3,0,11,0,27,0,0,0,51,13,3,0,0,2,5,9,0,0,10,10,0,0,0,0,0,0,2,2,13,13,44,44,40,40,0,0,0,0,83,83,56,56
Kurt Hansen,OL,SYD,23,500000,2026,39,51,41,66,23,63,9,18,18,13,0,0,0,55,57,25,0,2,3,0,3,5,9,10,16,11,14,0,9,18,25,39,51,15,22,13,20,5,11,7,12,0,4,0,4,8,14,8,15
Michael King,RB,BKN,28,1330000,2025,52,52,39,15,63,42,40,18,25,67,80,34,24,43,25,31,5,0,5,0,20,24,9,26,26,52,52,17,17,18,18,13,13,7,7,12,12,23,23,22,22,0,0,2,2,68,68,66,66
Chad Gress,LB,MAD,24,500000,2026,42,51,40,38,9,41,24,24,52,5,0,26,2,0,0,36,80,39,70,15,6,6,9,18,23,0,4,0,6,5,9,4,7,28,35,42,51,4,8,18,25,0,6,0,5,0,2,0,2
Chris Harmon,RB,CLE,27,1160000,2026,50,50,32,24,67,31,8,32,3,34,74,20,29,33,20,29,0,2,0,4,2,8,9,14,14,50,50,14,14,17,17,12,12,8,8,12,12,23,23,22,23,0,0,0,1,62,62,52,52
Nick Cornett,CB,EDM,30,500000,2026,43,43,27,0,77,62,40,15,44,0,14,0,0,0,1,50,0,1,20,11,0,0,9,18,18,13,13,0,0,0,0,0,0,5,5,11,11,43,43,35,35,0,0,0,0,73,73,48,48
Greg Truitt,DL,KEN,31,1740000,2025,54,54,54,73,23,15,22,0,13,5,0,0,12,3,0,30,37,72,70,0,0,0,9,10,10,11,11,2,2,15,15,19,19,54,54,48,48,7,7,16,16,0,0,0,0,6,6,6,6
Scott Lindsey,RB,IST,22,500000,2025,39,53,42,26,45,22,19,14,5,39,69,19,34,26,13,22,0,0,17,5,0,6,9,13,25,39,53,16,25,18,25,10,18,9,18,9,15,12,21,12,19,0,8,0,7,30,40,28,40
Henry Kendall,LB,UTA,25,500000,2025,44,49,46,26,38,52,56,9,18,2,2,6,0,0,1,17,70,49,66,8,7,1,9,16,20,5,8,0,5,3,4,4,5,32,35,44,49,8,10,20,23,0,0,0,4,18,22,13,15
Joe Garvin,DL,KC,23,500000,2026,42,56,39,69,35,37,0,4,18,28,3,0,0,0,0,29,17,57,64,8,4,13,9,7,13,13,20,0,8,9,17,16,22,42,56,34,43,11,18,16,23,0,3,0,4,21,26,20,28
Kalen Guerrero,S,OTT,25,500000,2025,38,41,23,28,74,31,16,25,32,17,2,7,13,0,0,34,34,6,8,3,16,6,9,14,17,17,20,1,5,5,9,5,9,13,17,25,28,29,32,38,41,0,3,0,0,78,85,56,60
Marcus Powell,DL,CLB,23,690000,2026,43,54,60,67,7,46,19,4,20,5,0,3,8,0,2,24,47,55,54,11,23,4,9,11,17,5,9,0,8,13,17,17,24,43,54,40,52,0,6,10,16,2,6,0,7,0,5,0,5
Reid Mays,LB,SF,28,500000,2025,46,46,26,39,45,39,4,4,5,21,0,5,2,1,0,48,72,26,34,7,6,15,9,0,0,9,9,0,0,2,3,6,6,22,22,46,46,22,22,40,40,0,0,0,0,30,30,24,24
Marvin Glover,WR,JKT,34,2310000,2027,57,57,60,0,19,38,35,30,6,26,22,69,83,12,0,15,0,0,0,22,26,0,9,15,15,15,15,57,57,38,38,0,0,0,0,0,0,0,0,0,0,7,7,0,0,5,5,5,5
Levi Carr,WR,OAK,26,2550000,2027,52,53,43,18,38,41,16,43,18,36,16,70,76,14,1,34,12,0,1,3,8,15,9,16,17,21,21,52,53,38,41,3,4,5,7,9,10,14,17,15,16,0,0,0,3,23,25,22,25
Paris Baker,CB,BEI,23,500000,2025,32,42,33,9,84,56,0,14,26,2,0,0,28,0,0,27,6,4,0,22,21,6,9,7,16,17,22,6,12,8,15,1,8,8,17,14,23,32,42,30,38,5,9,0,7,86,99,59,70
Nick Webber,LB,LON,23,500000,2026,37,48,36,21,42,25,22,36,15,17,4,4,13,5,2,14,75,26,34,8,13,7,9,13,21,8,12,0,8,4,8,2,5,19,28,37,48,8,14,21,32,0,7,0,5,24,34,20,28
Jamaal Smith,TE,TOR,22,500000,2025,26,36,65,47,17,27,14,24,29,24,14,8,33,38,30,14,1,1,0,7,5,2,9,18,29,14,21,14,23,26,36,23,36,13,26,9,18,0,8,1,6,0,5,0,5,4,12,6,16
Allen Cambridge,WR,LAE,24,1310000,2027,49,55,58,1,37,39,31,4,14,15,41,62,72,22,14,18,0,0,0,4,24,1,9,12,16,24,28,49,55,37,47,4,6,2,5,1,3,8,15,6,13,0,2,0,5,17,23,14,21
Alec Thomas,TE,BUF,26,500000,2025,31,33,33,50,60,37,14,18,1,21,0,32,38,40,43,8,0,0,0,8,29,3,9,7,8,23,26,17,19,31,33,25,28,14,14,16,16,12,15,15,17,3,3,0,0,53,56,43,43
