Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Cody Robinson,S,STL,24,960000,2027,46,53,30,17,93,59,0,15,14,17,2,0,19,0,24,32,24,0,16,13,9,13,10,6,11,22,26,4,10,9,14,8,10,14,19,25,31,42,48,46,53,0,2,0,3,97,100,85,97
Justin Glover,P,PAR,25,500000,2026,53,55,22,18,27,20,28,12,0,16,7,0,0,3,0,4,0,0,0,13,32,55,71,2,7,1,1,0,2,0,3,0,1,0,5,0,4,0,2,0,1,6,10,53,55,11,16,9,11
Robert Norton,WR,CAI,25,4520000,2026,66,71,74,7,71,44,39,31,26,42,34,73,74,22,9,42,0,0,0,13,1,16,8,33,36,45,48,66,71,52,56,11,15,12,17,14,16,37,42,30,37,0,1,0,1,79,85,64,69
Preston Chappell,TE,IST,26,1190000,2025,49,49,56,61,46,38,42,10,39,20,4,54,41,56,30,50,8,5,6,13,8,9,13,24,25,25,28,25,28,49,49,36,37,22,22,23,23,24,26,26,26,0,3,0,2,31,34,26,29
Darius Plummer,CB,SF,22,1400000,2026,45,56,26,7,78,23,4,19,15,1,8,0,2,4,0,52,4,0,6,13,13,5,7,4,12,13,20,0,6,0,5,0,7,5,13,13,21,45,56,39,52,0,6,0,5,77,91,51,67
C.J. Love,TE,WPG,26,1310000,2026,48,51,46,73,40,34,19,28,14,23,15,27,62,41,17,18,37,16,6,13,3,5,12,17,19,33,37,30,33,48,51,31,33,28,28,36,37,9,9,19,19,0,2,0,3,23,24,22,24
Sean Mayfield,DL,DET,31,4020000,2025,60,60,86,75,20,32,2,15,2,10,0,0,12,0,0,22,17,63,68,13,0,5,12,12,12,13,13,7,7,22,22,24,24,60,60,41,41,4,4,10,10,0,0,0,0,5,5,5,5
Anthony Robisch,WR,SIN,29,8700000,2028,67,67,59,5,52,26,1,2,27,27,5,73,88,0,5,17,1,0,0,13,13,0,0,9,9,21,21,67,67,46,46,2,2,6,6,6,6,14,14,12,12,0,0,0,0,41,41,33,33
Percy Carder,QB,SEA,28,1650000,2026,54,54,60,16,43,32,50,80,59,16,7,2,16,21,15,40,0,0,0,13,7,4,0,54,54,10,10,5,5,12,12,9,9,7,7,8,8,19,19,17,17,0,0,0,0,12,12,10,10
Damian Melton,RB,BAL,31,4900000,2027,62,62,48,31,75,37,0,1,19,66,80,18,22,0,18,19,5,0,0,13,9,12,25,16,16,62,62,16,16,16,16,13,13,15,15,18,18,23,23,24,24,0,0,3,3,87,87,85,85
Demond Gray,OL,ORL,25,840000,2026,48,52,34,73,26,43,15,15,0,5,0,0,19,67,69,0,0,6,4,13,1,12,8,5,9,15,19,2,4,27,32,48,52,17,21,14,19,0,3,1,1,0,1,0,3,9,12,8,13
Aaron Nix,RB,BOS,27,5530000,2028,57,57,26,9,84,41,29,23,12,74,74,28,28,17,39,29,0,0,9,13,10,0,5,20,20,57,57,17,17,15,16,9,9,6,6,12,12,33,33,29,29,0,2,0,0,96,96,93,93
Marcus Thompson,DL,SD,26,3080000,2027,53,56,51,75,35,13,5,13,13,21,15,0,3,12,0,2,37,57,66,13,4,0,2,12,14,19,21,0,0,14,14,22,22,53,56,48,49,1,3,12,13,0,2,0,0,19,19,18,18
Dan Smith,DL,ORL,25,3510000,2025,51,59,67,74,30,35,22,19,18,16,3,3,0,5,16,12,4,65,57,13,1,15,15,19,22,15,19,0,3,17,21,26,28,51,59,31,36,4,7,8,11,0,3,0,4,14,18,14,17
Marcus Carter,DL,CLB,28,2870000,2025,56,56,82,75,24,48,0,5,15,6,1,0,0,0,0,11,18,60,57,13,13,4,6,12,12,12,12,1,1,18,18,24,24,56,56,39,39,2,2,9,9,0,0,0,0,7,7,7,7
Brock Lewis,TE,OKC,26,500000,2025,41,44,53,48,75,40,0,25,23,26,0,58,29,60,20,35,0,7,0,13,2,11,15,16,17,31,31,22,23,41,44,31,34,21,21,23,26,33,33,33,36,0,0,0,2,84,86,66,68
Adam Brown,CB,CLB,32,500000,2026,49,49,34,16,69,0,28,13,19,22,0,19,0,0,0,66,3,1,0,13,0,0,0,12,12,12,12,0,0,2,2,2,2,7,7,14,14,49,49,42,42,0,0,0,0,69,69,52,52
Keenan Mayes,LB,SEA,29,1260000,2026,52,52,54,42,32,40,28,37,18,16,9,0,0,0,2,36,80,50,28,13,5,4,3,19,19,9,9,0,0,7,7,10,10,33,33,52,52,13,13,29,29,0,0,0,0,15,15,13,13
Derrick Fernandez,LB,LON,28,1030000,2027,51,51,47,26,37,64,4,27,34,28,0,13,0,0,0,21,78,57,79,13,3,2,4,14,14,6,7,0,0,4,4,4,4,38,38,51,51,9,9,23,23,0,0,0,0,22,22,20,20
Brent Jones,LB,DEL,24,610000,2025,45,53,41,41,37,49,27,2,1,17,7,4,2,0,0,7,71,56,34,13,5,0,6,6,9,10,12,0,7,5,11,8,10,31,39,45,53,4,10,18,26,0,4,0,6,20,25,17,23
Joseph Cole,S,CGY,29,500000,2025,46,46,22,16,80,1,56,0,8,2,0,1,0,0,0,43,34,0,15,13,1,0,0,10,10,13,13,0,0,0,0,1,1,11,11,24,24,40,40,46,46,0,0,0,0,83,83,55,55
Mansa McCoy,DL,OKC,26,2130000,2027,51,55,48,73,30,69,14,9,18,17,0,8,0,7,3,24,41,64,62,13,7,14,3,11,11,12,12,0,1,13,14,20,20,51,55,49,49,8,11,18,19,0,0,0,2,15,17,14,14
Raekwon Banks,S,NYC,30,500000,2026,46,46,30,16,86,64,6,35,28,27,0,0,6,0,0,21,59,4,45,13,37,13,40,14,14,17,17,0,0,2,2,3,3,20,20,43,43,29,29,46,46,8,8,9,9,93,93,83,83
Jonathan Williams,WR,CGY,27,4100000,2026,56,56,68,34,31,39,56,18,14,19,49,74,71,0,6,3,0,0,4,13,2,2,1,25,25,36,36,56,56,48,48,11,11,13,13,9,11,1,2,2,2,0,0,0,2,13,14,12,13
Seth Bishop,RB,MIA,24,1650000,2026,48,57,27,19,54,51,45,18,17,35,87,23,29,31,22,7,4,22,6,13,1,7,4,21,29,48,57,13,18,14,18,9,15,8,15,9,12,10,16,11,14,0,2,0,5,41,48,35,44
Jonathan Roth,DL,EDM,32,2010000,2025,55,55,54,83,26,26,6,26,4,0,0,0,0,0,36,53,18,62,70,13,0,4,16,10,10,13,13,0,0,17,17,31,31,55,55,44,44,17,17,22,22,0,0,0,0,8,8,6,6
David Conklin,S,PAR,26,500000,2025,41,43,31,17,62,16,5,1,17,18,0,0,5,5,4,47,47,0,40,13,18,16,19,3,6,10,12,0,3,1,4,3,3,15,17,28,30,31,33,41,43,1,4,2,5,54,57,42,45
Kai Fort,S,ROM,34,500000,2026,45,45,23,38,56,60,12,0,2,2,0,0,0,0,0,73,22,4,0,13,0,12,0,0,0,10,10,0,0,1,1,6,6,11,11,21,21,44,44,45,45,0,0,0,0,40,40,27,27
Zac Averette,TE,MEM,26,500000,2025,37,37,52,49,51,46,6,30,21,31,0,19,43,49,37,34,0,20,0,13,15,7,2,16,16,23,26,20,21,37,37,29,29,19,19,18,18,20,21,20,21,0,1,0,2,42,45,37,40
Michael Newton,RB,ATH,27,1120000,2025,50,50,34,19,73,51,28,31,0,52,74,43,15,15,1,28,0,0,0,13,1,9,0,19,19,50,50,14,14,12,12,6,6,8,8,12,12,25,25,24,24,0,2,0,0,83,83,73,73
Dave Garner,DL,NOL,32,960000,2026,53,53,76,63,19,48,1,0,3,7,14,5,18,0,0,0,38,64,64,13,2,10,0,7,7,14,14,8,8,20,20,19,19,53,53,41,41,0,0,6,6,0,0,0,0,3,3,2,2
Nick Hopkins,OL,WPG,31,500000,2025,49,49,70,70,0,37,11,0,11,10,0,0,0,64,60,15,0,6,0,13,11,27,30,8,8,7,7,0,0,24,24,49,49,19,19,11,11,0,0,0,0,0,0,10,10,0,0,0,0
Garrett Bembry,LB,SEA,28,500000,2026,47,47,37,8,52,38,4,31,24,31,9,17,0,5,9,24,93,40,30,13,3,12,1,11,11,9,9,0,0,1,1,1,1,20,20,47,47,16,16,35,35,0,0,0,0,42,42,35,35
John Myles,CB,NYC,27,500000,2026,40,40,16,26,76,46,4,7,0,12,3,0,5,13,0,48,0,2,0,13,15,14,4,0,0,16,16,0,0,1,2,5,5,7,7,14,14,40,40,36,36,0,1,0,2,79,79,56,56
Ty Branch,LB,TPA,31,500000,2025,48,48,54,26,42,24,15,3,3,9,0,13,0,1,10,59,78,35,17,13,3,0,0,5,5,7,7,0,0,7,7,8,8,23,23,48,48,27,27,46,46,0,0,0,0,23,23,18,18
Derek Carey,CB,POR,34,500000,2025,41,41,31,3,55,0,36,1,15,16,0,30,3,0,0,68,0,0,0,13,2,12,3,7,7,6,6,0,0,0,0,0,0,0,0,6,6,41,41,30,30,0,0,0,0,42,42,30,30
Frankie Cardenas,S,IND,24,500000,2026,35,41,21,32,78,24,41,8,18,17,2,1,7,0,19,33,16,20,20,13,7,6,8,13,19,18,23,0,6,5,8,9,12,16,24,23,30,31,36,35,41,0,3,0,5,84,95,63,70
Chris Loyd,DL,MIA,30,620000,2026,51,51,63,79,7,42,0,6,16,3,0,0,1,0,0,29,36,63,58,13,1,0,15,8,8,7,7,0,0,14,14,21,21,51,51,42,42,1,1,11,11,0,0,0,0,0,0,0,0
Ray Batts,TE,SAC,32,500000,2025,36,36,54,46,27,43,18,13,0,20,27,34,43,47,35,3,0,0,0,13,0,0,0,10,10,22,22,21,21,36,36,24,24,12,12,9,9,0,0,1,1,0,0,0,0,11,11,11,11
Kameron Walker,LB,DEN,26,500000,2025,41,43,40,27,33,25,55,29,37,30,0,0,0,8,0,17,70,55,59,13,5,4,3,24,24,4,5,0,3,1,4,4,4,28,28,41,43,6,9,18,18,0,1,0,0,19,19,18,18
Tyler Higgs,RB,MIN,33,500000,2026,48,48,28,7,47,23,26,2,1,38,96,30,47,21,1,18,0,13,0,13,20,4,19,9,9,48,48,21,21,15,15,0,0,1,1,3,3,11,11,10,10,2,2,0,0,30,30,26,26
Matt Stegall,S,STL,28,500000,2025,37,37,24,24,78,46,56,27,23,5,0,13,0,14,7,29,30,8,4,13,0,6,1,19,19,15,15,0,0,4,4,7,7,12,12,23,23,29,29,37,37,0,0,0,0,81,81,55,55
Brandon McPhearson,DL,RAL,23,500000,2025,40,51,58,62,17,17,7,0,17,12,1,4,2,3,0,22,31,59,52,13,15,3,1,8,17,7,13,0,6,11,15,16,26,40,51,33,44,2,7,10,18,0,4,0,4,2,6,3,8
Marcus Almond,LB,DAL,23,500000,2026,34,43,47,27,32,62,1,17,18,8,21,18,9,6,0,24,64,31,42,13,2,8,9,7,14,11,18,3,12,7,11,5,9,22,31,34,43,8,14,19,28,0,4,0,7,13,21,10,17
Rafael Hale,P,STL,33,500000,2025,38,38,17,0,0,0,0,12,2,0,2,0,0,0,0,0,0,0,16,13,0,47,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0
Jordan Jones,WR,FA,26,550000,2025,47,48,69,23,39,26,5,6,12,26,22,67,61,4,6,6,0,5,13,13,21,15,30,10,11,23,25,47,48,40,43,9,9,13,13,9,9,5,8,5,5,2,3,6,6,22,24,20,20
William Smith,DL,FA,26,500000,2025,46,46,48,68,27,37,6,41,16,18,19,2,0,0,0,18,5,81,62,13,4,8,16,16,16,15,15,0,0,10,10,17,20,46,46,27,29,4,5,8,11,0,0,0,0,11,11,11,13
William Backman,DL,FA,31,500000,2026,48,48,55,78,0,8,22,26,28,15,0,1,0,0,0,30,4,77,75,13,0,2,0,18,18,5,5,0,0,11,11,19,19,48,48,24,24,0,0,2,2,0,0,0,0,0,0,0,0
Parker Robinson,DL,FA,31,500000,2025,47,47,54,74,0,40,26,4,12,14,14,15,21,0,0,23,18,82,65,13,4,1,2,11,11,11,11,8,8,18,18,17,17,47,47,28,28,0,0,2,2,0,0,0,0,0,0,0,0
Brian Price,DL,FA,31,500000,2025,46,46,73,66,2,22,17,0,25,7,13,0,0,1,0,49,37,53,61,13,0,0,6,14,14,7,7,0,0,13,13,18,18,46,46,38,38,7,7,14,14,0,0,0,0,0,0,0,0
Doron Walker,DL,FA,34,500000,2026,46,46,50,67,0,6,12,26,14,0,0,0,1,14,2,0,45,78,67,13,5,3,0,10,10,2,2,0,0,10,10,17,17,46,46,36,36,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Thomas,DL,FA,32,500000,2025,45,45,69,61,3,0,14,23,26,0,0,0,0,1,2,12,34,64,64,13,1,0,0,16,16,2,2,0,0,11,11,16,16,45,45,31,31,0,0,2,2,0,0,0,0,0,0,0,0
Tony Johnson,DL,FA,32,500000,2026,44,44,55,70,10,28,17,12,11,0,0,0,9,0,0,10,12,67,67,13,2,4,0,9,9,6,6,0,0,13,13,17,17,44,44,25,25,0,0,1,1,0,0,0,0,0,0,0,0
Lamont Hillman,OL,FA,31,500000,2025,46,46,28,68,20,59,5,0,14,0,0,1,0,65,81,20,12,0,0,13,12,2,11,1,1,9,9,0,0,19,19,46,46,14,14,14,14,1,1,7,7,0,0,0,0,3,3,2,2
Thomas Stukes,OL,FA,30,500000,2025,45,45,49,72,0,26,16,4,20,25,24,0,0,60,66,2,0,0,0,13,0,3,15,12,12,13,13,0,0,21,21,45,45,15,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0
Elijah Anderson,OL,FA,27,500000,2025,42,42,51,66,34,42,5,11,2,13,0,0,1,57,50,23,3,6,6,13,0,3,7,6,6,14,15,0,0,21,21,42,42,20,20,18,18,9,9,12,12,0,2,0,2,17,18,15,15
Moses Cunningham,OL,FA,32,500000,2025,43,43,59,65,0,62,5,0,31,0,0,0,0,65,58,5,0,0,0,13,7,10,12,9,9,4,4,0,0,21,21,43,43,15,15,8,8,0,0,0,0,0,0,0,0,0,0,0,0
Matt Parris,RB,FA,23,500000,2025,30,38,20,4,41,42,30,15,13,72,72,19,36,8,0,18,13,0,0,13,14,0,4,14,21,30,38,15,23,6,13,0,4,0,5,3,9,8,15,9,15,0,7,0,3,34,43,39,50
Chris Anderson,LB,FA,26,500000,2025,38,40,33,32,35,44,54,3,7,0,3,0,8,0,8,5,71,52,31,13,14,3,9,10,12,6,7,0,2,3,3,5,5,23,24,38,40,2,4,16,19,0,0,0,2,15,16,10,10
Rodney Marr,LB,FA,28,500000,2026,40,40,59,19,33,54,31,37,15,16,1,6,0,0,0,24,76,26,50,13,10,4,0,18,18,3,4,0,0,4,4,4,4,24,24,40,40,9,9,22,22,0,0,0,0,16,16,13,13
Anthony Williams,LB,FA,27,500000,2026,37,37,51,14,34,16,21,9,33,0,0,0,17,0,0,9,66,57,73,13,1,13,6,11,11,3,3,2,2,5,7,1,1,29,29,37,37,4,4,15,15,0,0,0,0,14,16,9,9
Kelvin Marshall,LB,FA,26,500000,2025,36,36,17,26,33,13,5,15,11,14,4,0,0,1,0,12,73,46,58,13,12,3,4,0,2,3,6,0,2,0,1,0,0,21,21,36,36,3,6,17,20,0,0,0,3,16,19,13,13
DaJuan Eason,CB,FA,34,500000,2025,39,39,15,6,63,33,13,7,7,17,0,1,0,0,0,60,0,0,0,13,35,0,14,0,0,6,6,0,0,0,0,0,0,0,0,7,7,39,39,31,31,7,7,0,0,55,55,41,41
Patrick Pate,CB,FA,26,500000,2025,31,33,12,30,80,48,40,16,10,18,1,18,11,0,0,31,1,6,2,13,16,9,15,10,12,18,21,1,2,4,6,4,6,9,12,15,16,31,33,30,32,0,1,0,1,86,89,67,71
Joe Kawulok,CB,FA,25,500000,2025,29,35,47,12,68,44,7,19,6,1,0,1,0,20,0,37,1,0,0,13,14,2,2,6,10,11,14,0,1,4,4,6,10,8,11,12,14,29,35,25,31,0,2,0,1,57,62,39,46
Dom Mueller,CB,FA,31,500000,2025,31,31,30,17,78,26,0,11,5,0,0,0,10,0,0,32,0,0,0,13,0,0,17,1,1,14,14,0,0,3,3,3,3,7,7,13,13,31,31,28,28,0,0,0,0,78,78,51,51
Dan Sampson,CB,FA,31,500000,2025,31,31,20,0,54,7,10,12,0,0,0,0,0,0,18,57,0,0,0,13,0,0,28,0,0,2,2,0,0,0,0,0,0,0,0,3,3,31,31,24,24,0,0,0,0,35,35,22,22
Joe Newman,CB,FA,32,500000,2025,30,30,34,0,78,0,0,0,9,8,0,0,2,0,2,30,0,0,0,13,14,0,1,0,0,10,10,0,0,0,0,0,0,3,3,9,9,30,30,25,25,0,0,0,0,81,81,54,54
Jimmy Berger,S,FA,26,500000,2025,35,35,21,14,76,52,18,4,6,17,0,26,0,4,2,37,20,0,0,13,7,3,3,2,2,13,16,0,0,1,1,1,1,6,8,17,17,33,35,35,35,0,0,0,3,82,82,58,61
Will Woodley,S,FA,27,500000,2025,31,32,19,16,62,52,42,30,2,15,13,0,12,0,3,44,26,20,31,13,2,1,0,11,11,13,15,0,0,0,2,0,0,12,12,20,20,28,28,31,32,0,2,0,0,52,52,39,39
William Pimentel,TE,FA,28,500000,2025,32,32,58,69,15,62,30,18,2,20,34,33,25,39,31,16,0,12,7,13,8,5,2,16,16,23,23,15,15,32,32,32,32,20,20,14,14,0,0,2,2,0,0,0,0,1,1,3,3
Elijah Keenan,TE,FA,27,500000,2025,28,28,42,55,53,43,16,32,21,17,0,44,23,41,29,35,0,0,0,13,17,3,8,16,16,21,22,14,15,28,28,25,25,16,17,18,18,20,20,21,22,0,1,0,0,41,41,33,33
Cedric Gillis,OL,DP,21,500000,2026,47,68,52,73,9,78,31,22,35,3,0,14,0,65,58,7,2,0,6,13,2,5,3,20,35,9,15,0,9,24,37,47,68,18,33,13,25,0,10,0,11,0,9,0,7,0,10,0,9
Anthony Washington,WR,DP,21,500000,2026,47,65,51,32,64,50,24,28,25,40,31,59,65,6,0,0,0,0,0,13,15,9,16,22,37,42,57,47,65,39,56,10,21,13,26,14,24,12,24,13,27,0,10,0,6,63,79,55,76
Donte Parker,OL,DP,21,500000,2026,58,79,36,88,36,34,17,41,19,12,0,7,0,72,61,6,0,0,15,13,2,4,6,18,31,19,27,0,11,26,38,58,79,24,38,21,32,3,12,8,21,0,6,0,9,19,32,17,30
Max Taylor,CB,DP,22,500000,2026,40,52,18,21,82,36,22,8,3,12,15,8,27,0,0,41,4,5,3,13,11,16,13,5,13,22,29,6,14,7,12,2,10,8,18,16,23,40,52,37,52,0,8,0,8,86,100,63,81
Austin Bowie,QB,DP,22,500000,2026,41,56,44,1,57,45,38,74,39,36,37,14,46,6,15,13,0,0,0,13,3,9,9,41,56,23,33,19,28,15,22,1,8,2,13,4,10,14,23,12,20,0,7,0,5,25,36,21,33
Jeffrey Gibson,P,DP,22,500000,2026,26,38,17,8,33,46,19,13,1,14,1,16,1,4,0,13,3,0,0,13,26,62,28,0,6,0,4,0,8,0,7,0,5,0,10,0,7,3,10,3,12,4,10,26,38,16,24,12,20
Kellen Johnson,CB,DP,22,500000,2026,48,59,24,30,75,57,14,7,7,13,0,2,8,0,9,60,16,0,0,13,8,1,12,4,13,16,21,0,6,4,9,7,16,11,23,21,31,48,59,48,66,0,7,0,8,78,93,56,73
Matt Lawson,RB,DP,22,500000,2026,57,75,44,31,79,31,15,28,24,29,69,17,37,6,8,22,2,0,7,13,13,5,1,22,33,57,75,19,31,20,28,12,20,15,28,19,29,26,37,26,36,0,5,0,8,84,100,67,86
Charles Wright,CB,DP,22,500000,2026,48,59,20,8,89,24,11,19,3,19,3,0,6,0,6,45,3,0,3,13,27,5,4,4,12,16,24,0,6,0,4,0,4,5,14,14,22,48,59,42,57,4,13,0,5,94,100,82,100
Tim Lacy,WR,DP,22,500000,2026,44,58,30,20,60,41,14,17,2,41,48,69,64,3,6,2,0,0,12,13,14,5,2,9,18,42,56,44,58,29,41,3,8,7,16,9,16,10,18,11,21,0,5,0,4,55,69,49,65
Zack Stafford,LB,DP,22,500000,2026,45,59,39,42,30,29,7,15,5,27,6,0,5,12,0,48,70,39,41,13,20,8,1,5,12,8,11,0,6,6,10,9,16,27,41,45,59,17,25,30,45,2,8,0,8,16,26,15,25
Michael Graham,OL,DP,22,500000,2026,41,57,39,67,32,20,14,17,20,9,8,0,0,55,60,4,4,0,0,13,5,9,13,12,21,15,21,0,10,19,27,41,57,16,26,15,26,0,5,5,15,0,8,0,7,14,23,12,22
Trevon Markham,OL,DP,22,500000,2026,48,65,64,67,5,48,8,26,24,13,12,0,20,67,63,14,0,0,5,13,2,6,5,16,27,13,18,6,17,33,47,48,65,17,29,11,19,0,8,0,7,0,4,0,4,0,6,0,8
Justin Smith,LB,DP,22,500000,2026,35,46,48,20,39,40,8,19,1,20,2,5,0,0,0,24,64,39,38,13,8,13,4,5,16,5,12,0,9,2,6,3,11,22,34,35,46,11,21,22,35,0,6,0,7,22,32,19,28
Johnell Williams,WR,DP,22,500000,2026,45,59,64,5,50,19,19,9,7,17,36,64,62,17,3,4,0,5,3,13,8,3,3,11,21,26,38,45,59,35,50,5,10,7,16,6,14,8,16,7,17,0,7,0,4,32,44,24,36
Dallas Garner,LB,DP,22,500000,2026,44,56,51,39,45,16,7,9,20,2,0,22,0,0,0,26,61,29,36,13,15,5,1,8,20,10,15,0,8,9,17,10,17,28,42,44,56,14,21,26,39,0,5,0,4,24,32,18,29
David Smith,LB,DP,22,500000,2026,30,43,57,12,41,45,13,27,7,15,0,0,0,0,1,9,66,15,35,13,25,11,12,10,21,4,10,0,7,2,5,2,10,18,30,30,43,6,14,18,30,3,9,0,5,23,33,18,29
Cobe Croom,TE,DP,22,500000,2026,22,30,32,51,34,19,3,39,5,31,14,16,34,39,26,13,0,2,0,13,3,1,7,10,19,19,25,12,21,22,30,20,30,11,21,10,17,4,12,7,17,0,4,0,7,20,29,20,28
Mitchell Johnson,OL,DP,22,500000,2026,27,37,22,64,15,19,5,22,16,7,1,0,9,47,54,14,0,0,0,13,42,13,22,5,15,8,13,0,9,15,21,27,37,9,21,8,14,0,5,0,5,10,19,2,9,0,8,0,8
Alex Carter,CB,DP,22,500000,2026,34,46,28,2,88,30,8,19,5,7,0,14,25,7,0,26,0,5,0,13,5,6,17,4,12,17,24,7,17,7,12,0,7,5,16,11,17,34,46,29,44,0,7,0,7,91,100,70,86
Chase Bales,QB,ROM,23,15000000,2026,79,96,69,43,31,14,39,66,89,54,42,5,32,2,20,4,3,16,0,12,5,0,16,79,96,27,34,17,25,21,31,16,25,17,26,13,18,1,9,4,10,0,5,0,3,10,17,12,21
Hugh Price,DL,MAD,23,10680000,2029,84,100,76,81,60,63,47,38,5,22,8,29,3,24,33,16,15,79,85,12,16,3,6,33,44,32,40,10,17,35,47,48,60,84,100,61,72,17,23,23,30,0,5,0,3,53,64,46,55
Andre Reynolds,CB,LON,23,9970000,2028,85,98,27,17,91,40,5,25,6,22,0,0,0,8,0,89,19,4,0,12,9,3,6,7,13,18,25,0,7,1,5,4,11,11,21,25,33,85,98,81,97,0,4,0,7,96,100,85,100
Conner Eaves,CB,CGY,24,11030000,2029,84,95,21,25,98,39,12,28,7,14,0,29,3,0,0,78,7,7,5,12,5,0,1,8,11,22,28,1,6,6,8,6,11,13,21,24,29,84,95,74,84,0,6,0,4,100,100,88,100
David Johnson,CB,BKN,24,10960000,2028,79,90,3,6,93,74,20,5,37,18,4,1,6,0,16,80,14,0,6,12,0,6,0,8,13,17,19,0,4,0,4,0,5,3,7,18,21,79,90,69,81,0,5,0,3,97,100,85,95
Christian Garrison,OL,TOR,23,7480000,2025,67,85,37,96,5,83,20,19,33,15,6,0,15,71,86,60,12,0,8,12,8,8,12,17,26,16,24,1,10,35,44,67,85,22,34,22,31,11,19,15,21,0,6,0,5,0,4,0,3
Andre Phillips,S,MAD,22,5700000,2029,64,84,13,29,72,44,30,2,13,20,0,0,0,5,0,61,70,15,5,12,13,5,3,6,13,14,21,0,7,0,4,4,12,16,25,46,59,46,60,64,84,0,5,0,7,75,90,56,73
Chris Harris,QB,RAL,25,20430000,2026,64,73,60,0,57,74,67,72,59,48,14,28,38,18,14,16,5,0,0,12,7,6,3,64,73,18,19,21,24,19,22,5,7,6,7,7,8,15,17,14,15,0,1,0,1,28,31,25,27
Chris Dalton,DL,IND,27,11690000,2026,74,74,65,97,18,47,4,21,22,16,0,2,0,0,24,4,18,77,80,12,6,11,5,17,17,15,17,0,0,21,22,37,37,74,74,48,49,0,0,5,5,0,0,0,2,5,5,6,8
Lionel Conti,DL,SA,22,6500000,2029,60,77,85,75,34,31,19,15,8,3,0,0,5,7,2,28,20,54,62,12,31,14,3,17,30,16,21,4,11,21,30,29,40,60,77,47,60,12,22,18,30,5,12,0,5,15,24,13,21
Winston Mollette,DL,ATH,27,8620000,2027,70,70,72,84,25,52,1,0,13,19,0,0,14,0,0,0,21,77,76,12,0,13,3,11,11,16,18,6,7,22,22,26,27,70,70,47,47,0,1,6,6,0,0,0,0,11,11,12,14
Justin Mello,QB,SEA,24,7170000,2028,56,68,48,15,44,32,56,61,71,36,27,18,28,20,6,15,7,5,0,12,5,1,13,56,68,18,21,13,18,14,21,6,10,6,11,8,12,10,13,10,17,0,6,0,5,15,20,14,19
Jonathan Perine,CB,BOS,23,4150000,2029,60,73,25,0,76,33,9,14,23,17,7,0,0,3,16,76,3,0,15,12,9,15,13,7,14,12,17,0,6,0,5,0,6,4,10,12,20,60,73,49,62,0,3,0,6,80,94,56,67
Ben Warren,DL,SEL,22,4180000,2028,56,74,83,71,12,15,26,13,7,0,4,0,0,8,0,1,9,67,78,12,6,8,7,16,28,9,13,0,9,17,25,23,34,56,74,30,42,0,8,0,5,0,6,0,4,0,5,0,8
Damarcus Mathis,CB,SYD,22,4100000,2027,57,70,13,18,97,14,6,16,23,8,12,20,0,0,0,52,1,0,9,12,0,8,9,7,17,22,33,0,6,1,4,2,8,8,18,18,25,57,70,51,68,0,7,0,4,98,100,85,100
Sean Andre,WR,SEL,23,3700000,2028,58,69,26,12,62,59,7,38,8,35,25,76,85,9,0,16,19,19,11,12,4,5,0,10,16,33,42,58,69,37,47,0,6,8,15,14,19,16,24,18,24,0,3,0,6,57,70,49,60
Scott King,DL,NYC,26,9030000,2025,63,68,55,81,38,15,35,45,8,2,0,0,0,12,16,4,29,73,72,12,1,2,16,22,24,16,17,0,1,17,20,30,30,63,68,51,55,3,5,13,14,0,2,0,0,19,19,15,18
Mikel McKay,DL,OAK,24,3350000,2027,56,66,28,81,39,34,28,5,3,28,0,0,3,23,4,3,42,66,81,12,2,7,6,9,12,16,21,0,6,12,15,23,28,56,66,53,60,2,6,15,19,0,2,0,6,24,30,24,31
Mike Mauldin,QB,VB,23,3130000,2025,48,61,41,12,41,42,43,85,48,30,35,15,15,12,1,17,0,3,0,12,14,2,22,48,61,16,20,5,11,6,10,1,8,3,8,3,11,9,13,8,14,0,7,0,7,12,21,11,19
Wright Hill,QB,WPG,23,2700000,2026,47,61,51,8,60,22,34,66,54,30,48,40,29,14,5,8,2,0,0,12,3,3,5,47,61,29,38,18,27,16,23,4,11,6,14,8,16,13,18,13,20,0,7,0,6,26,35,21,28
Matt Fox,DL,JKT,23,3060000,2026,53,65,47,76,40,36,0,39,14,18,17,0,0,5,8,19,19,64,69,12,14,3,14,16,26,20,26,0,9,13,19,22,32,53,65,43,52,10,14,16,25,0,7,0,3,22,30,21,30
Malik Trowell,OL,ROM,22,2900000,2027,50,64,59,69,24,37,15,5,8,7,8,0,0,70,58,25,0,0,0,12,17,0,12,10,19,15,20,0,9,24,35,50,64,19,33,16,26,6,12,9,19,0,6,0,6,7,13,6,12
