Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Kyle Chambers,OL,DET,26,5100000,2025,59,62,44,77,36,30,9,7,17,24,3,5,18,72,79,6,1,8,1,3,2,8,5,11,11,22,25,6,6,36,36,59,62,22,24,19,22,3,3,8,8,1,1,1,3,21,22,20,23
Josh Porter,QB,CHA,25,10670000,2028,59,66,50,38,51,31,53,79,54,40,33,2,19,35,52,19,6,10,2,4,5,6,7,59,66,26,30,8,13,20,23,24,28,15,16,16,18,14,17,16,17,2,4,2,5,22,27,20,23
Angel Isaacs,QB,MIL,26,9320000,2025,59,62,52,31,61,76,39,68,80,29,18,23,27,6,21,16,7,16,4,4,29,4,5,59,62,23,26,15,18,19,21,14,14,16,18,17,18,17,18,18,20,2,2,1,1,28,31,23,24
T.J. Tatum,OL,BAL,28,5040000,2025,59,59,70,76,19,65,0,3,14,0,10,0,0,70,67,17,43,0,0,2,0,4,13,9,9,16,16,0,0,31,31,59,59,28,28,34,34,1,1,13,13,0,0,0,0,2,2,1,1
Anthony Dokes,OL,CLE,26,4930000,2026,59,59,61,84,18,57,4,7,8,17,3,3,9,59,74,6,23,15,3,3,3,6,9,9,11,17,19,4,5,33,33,59,59,28,28,25,28,3,5,6,8,3,6,3,5,4,7,6,7
William Robinson,OL,SF,28,3370000,2028,59,59,72,77,19,15,15,15,2,4,7,2,2,71,65,9,2,2,6,4,3,9,2,13,13,16,16,2,2,32,32,59,59,25,25,18,18,2,2,3,3,2,2,2,2,3,3,2,2
Nick McDonald,CB,MIA,26,6560000,2026,59,59,22,7,93,38,7,7,7,12,0,17,13,5,23,57,14,14,0,0,12,1,5,1,2,18,20,2,3,6,8,4,6,8,10,20,23,59,59,55,58,0,1,0,0,96,99,83,84
Michael Kress,OL,BOS,30,3420000,2025,59,59,64,75,22,39,34,20,2,17,2,5,2,75,72,39,3,2,3,12,2,12,6,17,17,15,15,2,2,32,32,59,59,23,23,20,20,11,11,13,13,2,2,2,2,8,8,8,8
William Spencer,CB,SEA,26,5990000,2025,59,62,25,7,91,31,6,18,40,23,0,4,8,4,3,60,9,4,3,23,5,47,39,12,12,17,18,0,3,1,4,1,4,7,10,18,18,59,62,54,57,0,1,23,23,96,97,85,88
Stacy Faires,QB,CLE,35,2460000,2025,59,59,60,21,12,14,30,91,67,24,65,2,14,13,37,1,1,1,1,13,1,1,1,59,59,18,18,5,5,11,11,11,11,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Theo Cunningham,DL,LV,27,5200000,2028,59,59,39,85,54,84,20,19,9,21,21,1,1,7,16,9,15,72,68,2,2,12,7,16,16,28,28,1,1,16,16,28,28,59,59,48,48,11,11,18,19,1,1,1,3,42,42,36,36
Luke Stone,RB,MEM,25,6930000,2028,59,63,43,17,70,34,5,6,17,32,68,77,72,4,1,0,5,0,0,2,12,0,6,12,18,59,63,57,62,40,46,4,6,9,12,12,17,13,15,15,19,0,2,0,0,69,74,55,58
Keith Petersen,RB,TPA,25,3540000,2028,59,66,24,49,60,40,22,38,0,71,79,73,17,16,0,8,0,16,0,9,7,8,23,20,25,59,66,20,25,19,20,12,16,14,16,16,21,12,17,14,16,0,4,1,2,64,69,67,75
Tony Greene,DL,SEA,31,5590000,2026,59,59,62,72,40,31,36,27,20,18,10,0,0,0,2,27,20,60,78,1,0,11,0,24,24,18,18,0,0,13,13,21,21,59,59,48,48,13,13,19,19,0,0,0,0,23,23,21,21
Stanley Berry,CB,BUF,26,5100000,2026,59,60,35,10,83,29,21,23,16,6,5,28,3,8,3,68,3,3,3,11,4,5,21,12,13,16,18,3,3,6,6,4,4,9,9,16,17,59,60,50,54,3,3,3,4,86,89,58,58
Christian Fielder,DL,DAL,27,4980000,2027,59,59,65,80,31,71,2,28,28,5,2,5,2,2,15,19,25,70,63,9,7,7,13,18,18,15,15,2,2,19,19,27,27,59,59,46,46,7,7,15,15,2,4,2,3,13,13,11,12
Hendrick Robinson,P,TPA,35,500000,2026,59,59,33,0,0,0,6,2,0,0,0,3,0,2,0,16,0,0,0,29,9,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,59,59,0,0,0,0
Logan Epperson,RB,BUF,32,3860000,2025,59,59,38,39,63,52,31,0,6,48,88,11,20,28,23,45,2,0,26,4,0,10,13,17,17,59,59,11,11,17,17,17,17,16,16,19,19,31,31,29,29,0,0,0,0,59,59,55,55
Jared Stevenson,CB,PIT,30,3080000,2026,59,59,23,36,84,17,3,11,28,15,14,28,15,6,3,69,3,3,3,3,14,3,4,10,10,25,25,7,7,12,12,10,10,14,14,22,22,59,59,53,53,3,3,3,3,89,89,66,66
Greg Smith,LB,ATL,30,3330000,2026,59,59,43,33,47,22,6,23,7,6,12,1,1,10,23,31,81,67,66,4,1,16,3,7,7,12,12,1,1,7,7,12,12,42,42,59,59,17,17,34,34,1,1,1,1,26,26,20,20
Kyree Ingraham,DL,BKN,34,3380000,2027,59,59,83,79,13,1,1,2,32,7,1,15,1,1,1,1,15,66,69,1,18,23,2,15,15,11,11,4,4,20,20,25,25,59,59,35,35,1,1,1,1,1,1,1,1,1,1,1,1
Aaron Williams,WR,BAL,27,6390000,2027,59,59,54,12,68,26,18,0,22,35,17,71,76,14,0,29,0,5,3,4,18,0,3,12,12,35,35,59,59,45,45,5,6,9,9,12,12,25,25,22,23,0,0,0,0,74,74,58,58
Anthony Covington,WR,BOS,25,2670000,2025,59,64,23,42,50,41,18,1,24,52,31,83,81,1,8,8,3,10,1,1,5,1,5,11,13,40,45,59,64,44,49,8,13,11,12,12,17,8,13,11,15,1,5,1,2,45,51,44,49
Nick Strong,WR,SEA,28,4820000,2028,59,59,51,30,33,26,28,16,18,53,57,76,75,3,0,18,9,1,0,4,5,3,18,20,20,42,42,59,59,43,43,6,6,9,9,10,10,7,7,8,8,0,0,0,0,21,21,23,23
Cole Whitfield,WR,IND,26,4840000,2026,59,60,38,12,69,58,4,16,3,3,39,83,83,27,4,6,3,3,3,4,8,3,6,6,7,40,42,59,60,45,49,7,7,8,9,10,12,16,16,16,18,3,3,3,6,54,57,37,37
Matt Volk,WR,MEM,30,3770000,2025,59,59,54,22,30,32,17,23,27,33,28,85,77,14,10,16,1,1,1,1,1,9,19,17,17,24,24,59,59,47,47,7,7,7,7,5,5,5,5,5,5,1,1,1,1,16,16,16,16
Brett Benton,WR,PHI,31,2500000,2025,59,59,49,2,28,69,2,15,3,19,45,81,83,27,26,2,2,2,2,6,16,2,4,5,5,24,24,59,59,45,45,5,5,2,2,2,2,2,2,2,2,2,2,2,2,10,10,9,9
John Oliver,QB,KC,22,8860000,2027,58,77,46,19,47,25,52,62,83,29,28,18,23,28,6,15,5,3,10,3,12,8,5,58,77,19,26,11,20,14,22,9,17,9,19,9,15,11,17,11,20,3,11,3,7,17,24,15,26
Kwame Ritcher,RB,NYC,22,4670000,2025,58,75,55,29,61,49,7,18,9,71,72,52,38,26,39,5,1,0,0,7,0,3,4,19,30,58,75,31,42,34,47,19,27,13,25,13,24,13,20,14,25,0,4,0,7,67,84,68,85
Steven Davis,WR,PHI,23,4920000,2029,58,71,58,34,54,39,27,28,18,28,45,77,71,0,1,7,0,0,0,4,12,3,1,22,33,47,58,58,71,48,60,10,19,13,24,12,20,10,19,11,17,0,2,0,4,44,52,37,47
Dion Taylor,OL,LAE,22,3600000,2025,58,73,78,75,11,25,32,21,42,18,7,6,3,71,64,8,17,3,3,9,9,16,9,28,43,14,18,4,14,33,43,58,73,26,39,21,29,3,11,3,8,3,8,3,8,3,8,3,10
Jake Nickelson,DL,BAL,23,4090000,2027,58,72,73,71,46,39,31,12,28,7,3,3,9,6,3,49,19,68,58,9,4,5,9,23,34,19,26,6,13,21,26,26,34,58,72,48,61,25,34,29,37,3,8,3,7,26,33,22,28
Larry Wang,RB,BOS,24,3340000,2025,58,66,22,25,73,69,3,20,18,45,78,15,45,18,13,7,16,15,3,9,4,9,17,14,22,58,66,19,23,17,20,8,11,11,15,17,22,17,24,20,24,0,2,0,6,80,88,68,77
Lloyd Nelson,WR,LAE,26,4650000,2026,58,61,31,31,59,37,6,26,14,32,40,83,80,14,1,13,1,3,1,5,2,7,2,12,12,44,48,58,61,45,49,8,9,9,9,11,11,14,14,15,17,1,1,1,1,50,53,43,44
Zach Faoliu,OL,CHA,25,5070000,2026,58,64,49,82,23,71,8,21,25,13,3,3,22,76,69,6,3,3,3,14,3,3,3,15,18,19,24,7,11,38,42,58,64,23,25,18,21,3,6,4,7,3,5,3,3,8,9,8,11
Robert Adeyeye,RB,LAE,25,2000000,2026,58,66,21,25,73,34,17,32,8,89,71,47,49,18,7,36,7,10,21,8,8,9,11,19,24,58,66,30,36,22,26,8,9,13,17,17,22,29,34,28,33,4,6,4,6,90,96,91,96
Sam Middleton,WR,IND,29,4210000,2026,58,58,68,12,68,57,26,18,6,32,34,75,69,1,1,18,1,5,5,13,2,17,4,18,18,40,40,58,58,43,43,7,7,13,13,14,14,21,21,19,19,1,1,1,1,65,65,53,53
Dylan Brown,DL,BUF,23,4780000,2027,58,70,86,66,43,23,8,1,25,1,9,16,1,1,8,5,43,52,50,4,8,1,2,17,27,19,24,6,12,22,31,25,35,58,70,54,68,7,14,18,26,1,8,1,7,22,29,17,26
Jordan Kelsey,OL,CIN,27,4410000,2028,58,58,52,79,36,29,25,5,1,24,2,7,2,66,71,5,8,20,1,1,14,3,5,11,11,20,20,1,1,30,30,58,58,26,26,23,24,3,3,9,9,1,1,1,2,21,21,20,20
Jamel Williams,S,BOS,28,3140000,2025,58,58,29,22,70,53,20,18,11,3,17,1,18,16,22,65,56,1,22,5,7,6,12,9,9,19,19,2,2,9,9,10,10,16,16,37,37,48,48,58,58,1,1,1,1,59,59,42,42
Richard Porter,S,MEM,30,3800000,2026,58,58,25,33,79,16,1,30,16,9,2,13,0,0,0,68,26,0,0,0,1,0,0,8,8,17,17,0,0,4,4,7,7,13,13,27,27,56,56,58,58,0,0,0,0,84,84,58,58
Isaiah Harvey,S,KC,32,2450000,2027,58,58,38,44,70,8,16,5,31,15,2,2,7,5,2,59,58,5,20,7,18,4,19,13,13,19,19,2,2,9,9,13,13,24,24,49,49,44,44,58,58,2,2,2,2,65,65,50,50
Tino Thomas,DL,BAL,25,5920000,2026,58,65,63,83,32,22,19,40,7,6,2,26,8,15,5,20,14,61,72,18,9,7,11,19,22,18,22,7,9,24,30,29,34,58,65,42,48,8,12,14,16,2,3,2,3,14,17,12,15
Liam Reese,K,CHI,31,500000,2027,58,58,48,19,11,64,7,25,18,15,1,1,34,1,1,7,1,6,23,74,59,38,26,7,7,1,1,8,8,9,9,1,1,5,5,1,1,1,1,1,1,58,58,13,13,1,1,1,1
Reggie Hedrick,DL,KC,28,4740000,2026,58,58,63,76,23,73,0,4,20,0,1,0,0,0,20,36,21,71,75,1,0,13,0,9,9,11,11,0,0,15,15,24,24,58,58,45,45,10,10,16,16,0,0,0,0,5,5,3,3
Brett Gibson,DL,BOS,28,4770000,2025,58,58,40,84,31,41,36,26,15,26,0,0,0,0,2,22,42,77,64,1,0,10,0,19,19,14,14,0,0,11,11,21,21,58,58,55,55,7,7,18,18,0,0,0,0,17,17,18,18
Christopher Turner,CB,LA,26,5180000,2025,58,61,21,5,89,53,21,34,25,14,1,1,21,9,1,62,6,8,1,9,1,7,2,14,14,17,19,3,6,4,7,1,1,6,8,16,19,58,61,51,53,1,2,1,3,93,96,76,78
Antawn Kerns,P,CHA,30,500000,2026,58,58,34,14,31,19,37,2,23,1,18,7,1,1,1,26,15,1,1,43,26,63,70,9,9,4,4,1,1,1,1,1,1,2,2,6,6,8,8,10,10,15,15,58,58,11,11,7,7
Daniel Durant,P,KC,36,500000,2027,58,58,22,7,2,8,19,4,18,24,2,2,2,9,2,18,2,9,2,19,2,68,65,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,58,58,2,2,2,2
Dillon Lee,DL,JAX,29,3980000,2026,58,58,83,74,27,34,0,30,39,16,8,0,6,15,12,6,24,54,66,9,0,9,4,24,24,17,17,5,5,22,22,31,31,58,58,43,43,1,1,9,9,0,0,0,0,12,12,11,11
Brandon Jones,CB,CHA,26,3250000,2027,58,58,29,31,81,37,21,3,36,12,3,3,3,4,3,69,3,3,3,3,8,3,7,13,13,18,21,3,6,5,6,9,10,13,13,20,23,58,58,51,53,3,3,3,6,86,89,60,60
Joseph Britz,CB,BOS,29,3700000,2025,58,58,40,14,89,29,12,26,12,1,1,5,1,1,1,59,3,1,12,1,1,1,10,10,10,17,17,1,1,3,3,5,5,12,12,19,19,58,58,51,51,1,1,1,1,91,91,66,66
Michael Lewis,CB,PHO,30,3570000,2025,58,58,15,31,87,63,19,9,11,6,1,5,3,1,1,64,1,1,1,1,1,10,1,5,5,18,18,1,1,2,2,6,6,10,10,19,19,58,58,52,52,1,1,1,1,90,90,69,69
Andrew Slaughter,DL,MEM,30,3690000,2025,58,58,47,86,43,22,18,13,1,1,2,3,16,3,1,30,14,65,73,3,1,4,28,10,10,20,20,4,4,20,20,25,25,58,58,47,47,15,15,21,21,1,1,1,1,23,23,19,19
Jacob Avery,RB,CIN,28,3680000,2025,58,58,20,22,80,32,9,25,42,50,75,38,40,20,28,34,13,5,12,2,13,8,8,22,22,58,58,22,22,20,20,11,11,11,11,19,19,33,33,33,33,2,2,2,2,89,89,81,81
Seth Barnette,WR,BKN,26,4970000,2028,58,62,55,9,48,25,19,9,1,50,47,68,76,26,12,13,6,16,0,16,6,2,11,12,15,39,40,58,62,44,46,7,9,8,8,8,10,11,14,11,13,0,0,0,1,39,42,38,42
Kendall Miller,DL,BAL,29,1890000,2027,58,58,93,77,26,34,6,26,16,4,4,4,4,6,4,15,4,61,59,4,4,4,6,20,20,16,16,6,6,24,24,30,30,58,58,33,33,5,5,9,9,4,4,4,4,9,9,7,7
Craig Epps,WR,MIA,25,4860000,2026,58,61,64,7,37,15,18,22,19,20,31,80,76,20,13,2,2,2,2,2,5,2,3,16,19,24,26,58,61,46,51,7,9,6,10,4,8,3,7,3,6,2,6,2,5,19,21,16,19
Adam Ellis,WR,DAL,25,2160000,2028,58,62,71,7,86,45,21,6,29,20,53,71,70,12,7,8,7,3,3,17,30,4,11,22,25,55,60,58,62,47,54,10,13,16,19,18,19,25,30,24,27,8,8,3,3,89,94,67,72
Tyler Dison,WR,MIN,28,3930000,2025,58,58,60,17,56,34,21,15,27,17,28,74,77,0,21,2,0,1,20,7,26,0,16,18,18,34,34,58,58,49,49,9,9,13,13,11,11,10,10,10,10,2,2,0,0,42,42,32,32
Nathan Taylor,WR,DAL,33,4160000,2025,58,58,94,5,26,61,29,16,0,5,61,68,70,9,14,31,0,0,0,9,4,3,0,17,17,31,31,58,58,49,49,7,7,8,8,4,4,10,10,7,7,0,0,0,0,5,5,2,2
Keith Singleton,WR,KC,31,3070000,2026,58,58,45,34,55,25,20,1,26,1,36,75,83,21,2,1,1,1,15,1,1,1,1,13,13,40,40,58,58,52,52,12,12,14,14,13,13,9,9,10,10,1,1,1,1,34,34,23,23
Brandon Jones,WR,CHI,30,2130000,2027,58,58,33,18,47,29,30,2,3,22,32,84,83,2,6,28,2,2,2,3,3,3,6,7,7,28,28,58,58,40,40,2,2,5,5,7,7,16,16,14,14,2,2,2,2,28,28,24,24
Cornell Gray,WR,TPA,31,2720000,2025,58,58,54,2,33,43,6,3,5,27,16,88,77,3,3,26,19,5,2,6,20,4,5,3,3,17,17,58,58,37,37,2,2,4,4,7,7,10,10,11,11,2,2,2,2,17,17,15,15
Derek Brown,WR,FA,36,1600000,2026,58,58,65,40,9,25,34,4,14,24,38,77,78,13,11,22,4,4,21,5,17,4,4,16,16,24,24,58,58,52,52,14,14,15,15,9,9,4,4,4,4,4,4,4,4,4,4,4,4
Dominique Pryor,DL,DP,21,500000,2026,58,81,66,77,44,9,7,15,9,18,3,1,1,8,1,7,25,54,64,8,9,2,8,14,25,19,28,1,10,18,28,26,41,58,81,48,66,7,14,16,30,1,10,1,11,27,39,24,38
Ricky Barnes,S,DP,21,500000,2026,58,81,45,15,85,35,15,12,21,21,1,1,1,1,7,49,49,14,16,3,3,5,10,12,26,17,27,1,11,5,10,7,15,19,33,39,52,49,66,58,81,1,9,1,9,91,100,75,95
Taylor Martin,RB,DP,22,500000,2026,58,75,29,52,64,41,23,16,27,54,79,25,20,7,5,23,19,6,12,15,14,4,5,23,34,58,75,13,23,16,22,14,25,19,29,25,37,20,30,24,36,1,7,1,9,63,79,60,78
Andrew Hayes,OL,LAE,23,4630000,2026,57,72,72,75,28,32,1,28,6,0,0,1,0,62,62,15,12,0,0,4,0,5,0,12,18,14,21,0,7,31,40,57,72,25,35,22,32,4,8,10,16,0,2,0,5,9,17,7,12
Kyle Brown,DL,NOL,23,3970000,2025,57,71,77,71,34,33,4,16,2,7,5,0,0,0,17,8,5,65,69,5,6,0,6,12,22,16,21,0,5,18,27,27,34,57,71,36,46,4,11,9,18,0,4,0,4,16,24,13,20
Wade Haskins,DL,HOU,24,4600000,2029,57,66,67,73,31,31,19,9,23,4,0,8,2,2,0,26,0,71,74,3,9,6,28,16,23,12,18,0,6,16,21,21,25,57,66,36,44,9,14,12,18,0,0,1,6,13,16,11,17
Brandon Fay,S,JAX,24,3760000,2028,57,70,29,22,89,38,15,14,0,11,7,0,0,0,2,43,42,13,5,14,28,0,7,5,12,19,23,0,4,1,3,4,6,16,20,37,42,47,53,57,70,4,7,0,1,92,98,80,93
Zack Templeton,DL,IND,23,3720000,2028,57,71,60,73,48,10,7,19,22,9,1,1,11,15,18,9,13,69,65,6,5,2,3,16,22,20,28,4,11,21,30,29,36,57,71,43,51,9,16,15,21,1,4,1,5,30,38,24,34
Brian Herbert,OL,LAE,23,3410000,2026,57,71,62,79,15,25,23,41,36,15,27,1,3,74,62,37,1,1,5,5,9,10,7,29,41,21,25,1,6,29,37,57,71,22,33,18,26,8,14,10,17,1,7,1,7,1,6,2,9
Michael Powell,WR,CIN,26,6100000,2025,57,59,56,15,57,41,2,19,12,23,29,72,76,2,0,29,0,15,5,6,1,0,4,11,14,34,35,57,59,43,47,4,7,11,13,11,13,20,21,18,18,0,0,0,1,47,50,37,39
Andre Callaway,OL,BUF,25,4970000,2026,57,62,46,85,21,28,11,19,6,41,16,10,8,73,65,6,2,51,2,13,6,4,8,13,15,22,23,4,7,31,33,57,62,29,35,21,24,2,4,3,5,2,6,2,6,11,15,15,18
Tyler White,DL,DAL,25,8430000,2028,57,63,66,77,23,23,26,7,6,28,0,0,0,28,19,34,15,69,68,0,12,2,3,14,18,12,16,0,3,18,20,34,39,57,63,42,45,9,14,14,19,0,0,0,0,11,14,13,16
Sam Gowins,LB,IND,24,4770000,2025,57,67,53,43,37,36,1,14,3,5,0,0,10,7,0,24,84,36,27,10,0,0,30,4,11,8,11,0,5,9,14,10,15,34,42,57,67,10,14,30,36,0,0,0,4,18,22,14,20
Jerry Howard,CB,LAE,23,4450000,2026,57,68,30,0,98,40,31,26,9,0,0,22,9,0,12,49,4,38,5,16,7,6,25,11,20,17,23,2,10,5,10,1,4,11,21,18,26,57,68,50,64,0,4,1,8,98,100,82,97
Frank Sapp,OL,LA,25,4540000,2027,57,63,58,76,42,39,16,3,15,17,6,21,8,64,67,32,7,3,3,18,8,3,7,13,14,23,28,7,11,36,42,57,63,26,29,25,28,16,21,19,21,3,5,3,7,24,28,22,24
Alec Walton,QB,WAS,26,8680000,2026,57,59,37,22,69,59,59,68,43,49,69,29,16,23,32,18,0,5,11,4,0,0,8,57,59,48,49,11,14,15,16,13,13,10,12,13,15,20,23,19,19,0,2,0,0,38,38,33,34
Tavon Aragon,OL,DET,27,4160000,2025,57,57,75,74,28,9,64,9,5,6,1,6,1,59,66,18,8,1,9,3,7,3,8,23,24,16,16,2,2,33,33,57,57,27,27,23,23,6,6,10,11,1,2,1,1,11,11,9,10
Trent Miller,DL,LA,26,6120000,2025,57,59,64,78,0,75,13,10,28,1,7,0,0,0,1,0,53,67,71,4,0,0,0,14,17,6,6,0,0,12,12,19,21,57,59,48,52,0,0,1,1,0,0,0,0,0,0,0,1
Luis Lee,K,LV,25,500000,2026,57,62,35,16,16,32,25,11,11,3,3,9,3,22,3,17,3,10,12,65,69,29,45,4,8,3,3,3,6,3,3,3,3,3,7,3,7,3,7,3,6,57,62,17,18,3,8,3,5
Daeshon Coleman,OL,NYC,28,3450000,2025,57,57,30,84,23,65,4,9,42,4,2,2,2,81,73,60,14,2,2,16,6,16,2,12,12,15,15,2,2,25,25,57,57,20,20,23,23,19,19,22,22,2,2,2,2,6,6,6,6
Devaughn Williams,QB,LAE,32,3460000,2027,57,57,47,0,48,37,78,49,70,14,41,0,40,43,21,0,0,1,1,1,0,9,15,57,57,20,20,12,12,15,15,6,6,1,1,1,1,5,5,4,4,0,0,0,0,14,14,10,10
Jackie Travis,S,NYC,31,1910000,2026,57,57,31,26,81,40,32,26,13,10,2,2,12,2,12,45,64,6,6,3,4,3,14,14,14,19,19,2,2,7,7,9,9,18,18,44,44,42,42,57,57,2,2,2,2,86,86,59,59
Kam Williams,CB,CIN,27,5930000,2028,57,58,19,0,97,51,44,5,4,10,0,0,4,12,1,49,0,2,3,2,11,4,0,7,7,15,15,0,0,0,0,0,0,3,3,12,12,57,58,49,49,0,0,0,0,97,97,85,85
Blake Hunter,K,PHI,36,500000,2026,57,57,37,1,1,1,7,9,22,1,1,1,1,1,1,12,1,1,1,64,67,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,57,5,5,1,1,1,1
Rush Williams,QB,MEM,28,2470000,2026,57,57,59,14,65,26,50,66,65,22,35,31,5,2,4,27,2,2,28,3,2,10,6,57,57,23,23,8,8,11,11,6,6,15,15,15,15,23,23,21,21,2,2,2,2,29,29,23,23
Dayne Gordon,OL,JAX,29,2650000,2026,57,57,53,76,11,41,24,31,31,12,7,5,8,85,70,21,2,6,9,2,5,13,16,21,21,14,14,2,2,31,31,57,57,21,21,15,15,2,2,3,3,2,2,2,2,2,2,2,2
Charlie Chance,OL,BUF,29,2880000,2026,57,57,54,81,28,47,24,4,5,35,5,17,2,67,67,10,4,2,2,2,8,5,4,13,13,20,20,4,4,31,31,57,57,24,24,20,20,2,2,7,7,2,2,2,2,16,16,18,18
Donovan Webber,LB,CHI,27,6500000,2026,57,57,24,27,55,41,54,0,2,0,0,0,0,30,0,20,83,27,87,5,0,12,0,6,6,7,8,0,0,0,2,6,6,33,33,57,57,14,14,35,35,0,0,0,0,40,40,26,26
Brandon Burrow,DL,DEN,29,4810000,2027,57,57,68,72,12,38,17,22,15,25,2,0,0,3,3,0,26,71,80,3,5,1,6,17,17,9,9,0,0,13,13,20,20,57,57,39,39,0,0,1,1,0,0,0,0,1,1,4,4
Evan Plummer,OL,MIN,37,2020000,2025,57,57,59,71,1,52,57,1,26,1,1,1,1,67,96,18,1,1,23,1,1,1,13,19,19,7,7,1,1,28,28,57,57,20,20,13,13,1,1,1,1,1,1,1,1,1,1,1,1
Damien Haynes,LB,WAS,25,2560000,2028,57,64,38,37,60,39,39,5,17,6,4,2,6,4,15,21,80,49,43,8,22,2,3,13,17,15,19,2,5,8,8,12,17,36,39,57,64,18,22,37,42,2,6,2,5,46,50,32,37
Antonio Miller,OL,MIL,31,2290000,2027,57,57,52,77,26,22,28,34,26,2,2,2,2,73,71,18,2,6,4,14,2,8,2,21,21,15,15,2,2,27,27,57,57,22,22,18,18,4,4,8,8,2,2,2,2,8,8,7,7
Anthony Udofia,CB,CHI,27,4250000,2028,57,57,31,17,90,22,6,3,16,9,0,19,9,19,0,57,0,1,30,8,6,21,6,5,5,19,19,2,2,8,8,7,7,13,13,20,20,57,57,50,51,0,0,0,0,93,93,77,77
Ryan Sayre,CB,BKN,28,3740000,2025,57,57,23,0,69,23,19,1,13,16,0,33,3,11,16,78,0,0,3,2,4,0,4,2,2,9,9,0,0,2,2,0,0,0,0,8,8,57,57,45,45,0,0,0,0,67,67,49,49
Stu Bailey,DL,CIN,29,3140000,2028,57,57,76,74,23,21,5,20,30,17,0,0,16,0,16,38,28,62,64,3,0,1,3,19,19,14,14,7,7,22,22,26,26,57,57,47,47,11,11,18,18,0,0,0,0,9,9,9,9
Eric Poston,CB,LAE,30,3850000,2027,57,57,34,16,71,13,36,0,1,10,0,13,0,10,3,76,0,0,2,0,1,0,3,5,5,12,12,0,0,3,3,4,4,6,6,14,14,57,57,48,48,0,0,0,0,69,69,49,49
Devin Parker,LB,HOU,28,4550000,2026,57,57,39,46,42,22,5,23,6,4,15,17,0,0,5,54,78,47,29,16,10,9,16,7,7,13,13,0,0,7,7,10,10,33,33,57,57,23,23,46,46,0,0,0,0,21,21,17,17
Camren Pierre,CB,DEN,29,2700000,2027,57,57,51,9,64,35,25,16,25,16,22,4,15,1,1,81,1,2,14,7,1,4,3,16,16,17,17,5,5,7,7,3,3,9,9,14,14,57,57,45,45,1,1,1,1,53,53,40,40
Brandon Thomas,DL,NYC,26,3320000,2027,57,58,88,73,27,29,38,43,23,8,3,7,3,4,5,32,13,63,60,7,5,16,6,33,34,15,15,6,8,22,24,27,30,57,58,39,39,12,14,16,18,3,5,3,6,10,12,9,12
Tony Duran,WR,NOL,24,3320000,2028,57,68,65,19,62,30,14,0,29,22,17,66,75,4,1,25,1,1,0,4,6,7,0,15,23,32,40,57,68,47,58,8,11,12,18,13,19,21,29,20,24,0,4,0,3,54,61,44,50
Terrell Dukes,DL,NOL,31,1650000,2027,57,57,77,81,17,13,5,26,14,16,3,3,3,3,3,36,3,68,70,3,3,3,25,17,17,13,13,3,3,20,20,26,26,57,57,33,33,9,9,11,11,3,3,3,3,3,3,5,5
Julius Tribble,WR,BOS,26,4380000,2025,57,59,32,20,96,30,6,20,8,32,31,79,76,3,9,45,2,16,2,8,9,3,3,11,14,53,53,57,59,42,43,8,9,14,16,21,24,52,54,47,51,2,3,2,3,100,100,91,92
Mike Adekoya,LB,ATL,33,1320000,2025,57,57,76,50,32,15,4,34,4,4,4,4,4,4,4,6,83,78,14,35,18,39,26,14,14,11,11,4,4,15,15,18,18,47,47,57,57,4,4,20,20,10,10,14,14,13,13,10,10
T.J. Thomas,WR,ATL,33,2840000,2025,57,57,56,41,0,18,0,0,0,17,38,82,78,0,0,49,0,6,0,0,9,0,24,2,2,20,20,57,57,47,47,7,7,8,8,5,5,6,6,5,5,0,0,0,0,0,0,0,0
Jamel Tate,WR,DP,21,500000,2026,57,77,76,14,79,24,16,0,19,6,35,75,66,7,0,16,0,14,0,8,1,1,0,16,31,46,66,57,77,49,71,10,20,17,29,17,29,24,38,23,35,0,7,0,8,81,99,54,75
Andrew Meagher,DL,DP,21,500000,2026,57,79,60,74,48,27,4,9,18,7,2,13,10,9,2,26,41,58,57,3,20,11,14,12,22,20,31,6,17,21,30,25,36,57,79,56,75,16,27,26,38,2,8,2,12,29,42,23,33
Patrick Davis,DL,DP,22,500000,2026,57,73,78,69,46,42,31,22,18,21,3,3,3,10,3,23,12,69,54,11,7,8,3,24,36,19,27,5,15,20,30,27,39,57,73,41,52,15,24,19,31,3,7,3,7,29,41,26,34
