Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Dustin Williams,RB,DP,21,500000,2026,39,56,30,20,60,17,3,7,0,36,61,49,27,26,16,35,0,8,6,2,12,2,7,5,17,39,56,17,31,17,27,8,20,7,19,10,21,23,34,21,36,0,8,0,6,52,70,45,64
Will Jackson,DL,DP,22,500000,2026,40,55,53,65,30,22,14,31,8,4,1,15,5,6,0,35,22,48,53,5,5,9,3,13,22,11,17,1,7,14,21,18,30,40,55,34,47,12,23,17,29,0,4,0,6,12,22,10,18
Christopher Leavitt,S,DP,22,500000,2026,40,53,12,19,81,66,23,0,16,30,0,0,0,0,0,35,29,0,24,4,7,4,7,5,14,15,22,0,7,0,4,1,10,11,20,23,35,34,48,40,53,0,5,0,6,89,100,77,96
Marc Stephens,LB,DP,22,500000,2026,35,48,43,20,44,53,39,13,11,10,0,3,1,9,0,35,62,35,39,6,15,11,6,11,23,5,12,0,6,2,5,4,13,21,35,35,48,17,25,27,39,0,8,0,4,24,32,19,29
Chris Bullock,DL,LAE,23,5110000,2026,58,75,68,76,25,8,15,8,9,4,6,8,6,0,0,34,41,62,65,13,7,1,5,12,18,14,17,3,11,18,24,22,30,58,75,53,63,10,17,20,27,0,3,0,4,8,14,6,13
Nigel Banks,DL,NJ,25,3040000,2027,62,67,43,86,37,72,33,24,4,7,11,0,0,7,0,34,20,88,68,7,12,8,7,16,21,19,24,0,3,14,18,24,26,62,67,50,55,14,15,21,23,0,1,0,3,18,22,16,21
Erick Martin,OL,POR,26,6170000,2027,60,64,63,79,38,55,2,15,8,13,0,0,0,62,67,34,14,0,5,6,1,5,5,11,11,19,20,0,0,31,33,60,64,29,31,29,30,15,15,20,21,0,0,0,0,21,23,19,19
Jeremy Brown,OL,SEL,23,2080000,2025,53,64,63,69,34,39,8,24,24,9,0,2,4,62,66,34,0,0,3,30,17,30,20,17,27,16,23,1,8,29,38,53,64,22,31,19,25,14,21,15,25,7,11,8,16,16,25,14,20
Michael Gonzalez,QB,SEL,24,870000,2027,49,59,42,9,59,53,79,40,53,41,18,26,22,7,28,34,8,5,18,4,3,14,1,49,59,18,21,11,19,13,19,6,8,8,11,12,17,22,27,21,25,0,6,0,5,28,34,25,29
Kevin Nelson,WR,JAX,24,1450000,2026,49,57,49,28,46,30,15,25,5,27,26,68,69,20,0,34,0,0,1,7,5,5,4,12,19,29,36,49,57,41,51,9,12,9,13,10,14,18,22,16,24,0,4,0,2,31,39,25,33
Tim Abiamiri,DL,EDM,23,1740000,2025,45,58,67,64,29,5,3,3,0,15,3,0,4,0,0,34,16,61,51,6,4,0,6,6,11,12,19,1,9,14,20,19,29,45,58,34,41,12,17,16,25,0,3,0,7,13,22,12,17
Jordan Lobendahn,WR,MNL,24,1420000,2027,48,57,56,18,56,39,21,14,24,22,20,70,65,4,18,34,0,3,2,8,14,3,7,16,20,27,33,48,57,40,49,8,14,10,18,11,17,22,28,20,24,0,3,0,3,45,51,35,43
Keyshawn Ogletree,LB,IST,24,1060000,2027,47,57,39,39,58,26,36,18,39,21,2,5,9,7,0,34,68,15,19,9,7,9,19,21,27,15,21,1,5,8,10,10,16,23,29,47,57,22,29,41,48,0,5,0,3,49,54,40,46
Josh Rains,S,MIL,25,1010000,2025,50,55,2,19,98,54,32,4,21,12,4,12,1,3,0,34,25,4,1,10,6,16,8,7,11,20,24,0,2,0,3,1,5,8,13,23,28,45,50,50,55,0,3,0,4,100,100,87,93
Darryl Hamby,S,BAL,24,1240000,2027,47,56,16,29,91,37,45,9,9,0,0,0,0,2,0,34,24,8,6,5,3,5,1,10,15,18,23,0,7,1,3,6,9,14,18,26,30,41,49,47,56,0,4,0,6,92,100,73,84
Jimmy Barnes,DL,BEL,23,1070000,2026,44,56,47,71,23,40,42,34,29,19,0,5,5,0,11,34,23,60,62,3,14,13,14,24,34,11,16,0,6,13,21,19,25,44,56,36,46,9,16,15,25,0,5,0,5,9,16,10,17
Evan Kilgore,DL,TPA,24,560000,2026,44,54,32,70,27,25,9,12,31,17,0,0,16,0,0,34,15,72,75,1,2,6,3,11,15,12,14,1,4,11,16,15,22,44,54,33,40,10,16,14,20,0,5,0,4,12,18,12,18
Andrew Monarch,S,MEM,26,500000,2025,47,51,31,25,81,45,40,0,11,15,0,0,0,0,1,34,44,34,27,8,7,5,0,10,10,16,16,0,2,2,4,6,7,22,22,40,42,35,39,47,51,0,3,0,3,87,88,66,67
Sam Holmes,RB,OTT,28,500000,2025,49,49,25,24,56,68,45,16,13,55,80,17,35,12,21,34,0,13,0,0,13,4,3,21,21,49,49,15,15,14,14,7,7,7,7,10,10,21,21,19,19,0,0,0,0,51,51,50,50
Brian Burns,RB,WAS,31,500000,2025,50,50,36,28,57,5,0,0,0,74,79,22,20,16,3,34,0,1,0,3,0,0,0,9,9,50,50,13,13,12,12,8,8,8,8,11,11,21,21,20,20,0,0,0,0,59,59,62,62
Sam Eller,S,KC,24,500000,2025,41,48,6,2,90,47,4,1,7,7,0,22,7,5,6,34,20,0,0,0,8,0,2,0,6,14,17,0,6,0,2,0,4,2,6,15,20,40,46,41,48,0,2,0,4,92,100,73,81
Bryan Hebert,OL,SAC,35,500000,2026,47,47,60,64,11,14,0,8,26,0,1,0,0,60,71,34,0,0,23,0,0,8,0,9,9,8,8,0,0,23,23,47,47,19,19,14,14,5,5,6,6,0,0,0,0,0,0,0,0
Brian Smith,CB,DEL,23,500000,2025,37,45,20,9,85,50,7,7,13,17,0,27,0,0,0,34,14,2,6,9,6,1,6,2,10,14,18,0,5,0,5,0,3,7,13,16,24,37,45,37,48,0,4,0,5,90,100,73,89
Rio Ghee,QB,SEA,33,25210000,2028,73,73,62,0,21,19,48,83,78,58,47,24,34,50,0,34,4,1,1,13,1,15,0,73,73,17,17,19,19,16,16,4,4,1,1,0,0,9,9,6,6,0,0,0,0,6,6,8,8
David Kennedy,OL,VAN,29,5050000,2025,63,63,48,86,26,35,14,26,29,11,0,22,3,79,66,34,0,15,0,11,3,4,4,18,18,18,18,2,2,35,35,63,63,24,24,21,21,10,10,13,13,0,0,0,0,10,10,10,10
Austin Richardson,DL,KAU,23,4230000,2028,54,70,49,81,32,20,36,30,8,6,0,0,3,0,0,34,23,69,64,6,8,7,5,18,26,14,19,0,8,14,22,22,32,54,70,46,57,12,17,19,26,0,3,0,6,14,22,12,17
Jack Kouassi,DL,OKC,30,6500000,2028,63,63,74,79,39,26,31,17,0,24,0,24,15,16,4,34,2,71,70,13,15,12,30,19,19,21,21,12,12,29,29,32,32,63,63,43,43,16,16,19,19,0,0,5,5,24,24,23,23
Lawrence Brown,DL,OAK,24,2750000,2027,55,63,66,71,40,44,11,8,4,6,0,6,0,0,5,34,19,65,61,9,9,1,11,10,18,15,21,1,5,16,19,23,29,55,63,45,55,16,20,21,29,0,2,0,4,21,28,17,24
Ryan Price,WR,BER,24,7320000,2029,72,83,60,15,61,45,3,14,15,30,37,80,84,5,0,34,0,0,0,6,6,9,15,13,19,43,52,72,83,50,59,6,10,10,15,12,17,24,29,21,27,0,2,0,6,53,58,44,52
Gerald Rowe,LB,PHI,29,3970000,2028,59,59,38,79,46,44,23,19,31,31,0,0,16,0,0,34,42,69,70,0,6,4,1,19,19,20,20,4,4,16,16,20,20,58,58,59,59,17,17,29,29,0,0,0,0,36,36,33,33
Mack Sanders,TE,DEL,27,2140000,2026,52,52,50,59,65,18,24,19,31,16,3,71,43,40,39,34,0,0,13,10,6,4,1,20,20,34,34,32,32,52,52,35,36,23,24,24,24,25,25,27,27,0,0,0,0,58,58,47,47
Taj Clayton,WR,HAW,32,8770000,2025,73,73,43,25,36,15,18,34,4,8,34,89,94,2,0,34,0,0,0,24,4,3,4,11,11,30,30,73,73,51,51,3,3,6,6,6,6,14,14,12,12,0,0,0,0,16,16,12,12
Cameron Thomas,LB,WPG,30,4050000,2026,59,59,35,73,38,61,14,21,0,13,0,0,0,1,0,34,56,66,69,0,0,2,2,8,8,13,13,0,0,9,9,18,18,54,54,59,59,14,14,27,27,0,0,0,0,21,21,18,18
Aric Manning,WR,CAI,28,11020000,2025,70,70,61,17,62,48,27,41,19,46,19,78,81,0,18,34,1,4,0,0,6,4,7,24,24,36,36,70,70,52,52,9,9,11,11,13,13,24,24,22,22,0,0,0,0,62,62,55,55
Dre Davis,LB,PAR,22,2240000,2026,47,60,46,39,48,23,40,29,8,1,0,2,0,0,0,34,64,33,38,8,4,8,13,16,26,10,18,0,6,6,13,9,18,29,43,47,60,18,28,33,45,0,6,0,8,27,37,20,29
Michael Winfield,S,PRO,22,500000,2026,40,53,29,20,74,41,31,17,8,9,2,0,0,9,6,34,41,16,33,3,7,4,9,9,20,14,23,0,10,2,9,5,10,18,28,31,43,30,39,40,53,0,4,0,5,73,87,52,69
Jay Lewis,OL,PIT,26,1980000,2027,50,52,48,73,12,2,2,0,27,3,0,1,0,64,72,34,0,6,0,5,0,5,13,7,10,9,9,0,2,23,25,50,52,17,17,14,17,5,8,7,7,0,0,0,0,0,0,0,1
Otis Malone,P,DET,37,500000,2025,44,44,62,13,0,0,0,13,8,0,0,0,3,0,0,34,11,0,0,52,37,57,60,1,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,25,25,44,44,0,0,0,0
Nick Wessel,OL,SJ,22,770000,2025,40,56,49,64,32,49,23,15,19,10,0,5,20,56,51,34,0,0,8,4,5,3,6,14,26,16,21,5,13,27,37,40,56,18,30,17,24,12,19,14,26,0,6,0,4,15,25,13,22
Nick Telfair,S,HAW,22,500000,2026,38,53,40,1,82,31,9,28,0,10,0,9,11,5,0,34,23,0,13,2,2,1,7,6,14,14,20,2,9,4,8,0,5,9,18,19,30,36,50,38,53,0,5,0,7,86,100,61,75
Rowdy Long,S,RAL,24,500000,2025,43,50,22,32,74,9,4,13,16,11,20,0,0,6,8,34,46,3,19,6,11,5,13,6,13,20,25,0,7,2,4,8,14,17,21,34,39,29,33,43,50,0,2,0,5,73,80,52,60
Cam Baltazar,OL,TPA,30,1070000,2025,52,52,59,77,7,17,33,5,35,8,0,0,0,73,57,34,3,14,0,4,4,0,2,18,18,9,9,0,0,25,25,52,52,21,21,16,16,3,3,6,6,0,0,0,0,0,0,0,0
Dezman Reid,QB,IND,28,500000,2025,48,48,47,0,53,26,59,55,54,37,34,20,37,18,16,34,0,3,0,15,5,7,9,48,48,21,21,17,17,15,15,3,3,2,2,5,5,20,20,17,17,0,0,0,0,22,22,19,19
Ryan Johnson,S,CLB,23,500000,2025,38,48,29,25,80,45,6,10,18,9,0,6,0,0,15,34,20,7,0,9,14,6,19,6,12,16,22,0,5,4,7,8,15,12,22,22,30,34,45,38,48,0,5,0,5,85,99,59,72
Marques Donaldson,S,KC,23,500000,2026,36,49,17,33,71,75,3,22,14,20,0,0,0,0,3,34,33,9,15,7,8,3,8,5,10,14,20,0,5,0,3,5,13,14,23,26,34,27,34,36,49,0,3,0,4,73,84,55,68
Jaren Pace,DL,SA,27,3480000,2026,54,54,77,67,27,42,25,19,0,4,1,1,4,2,0,34,45,53,58,7,6,3,2,15,15,12,13,2,2,17,17,21,22,54,54,52,52,11,12,21,21,0,0,0,2,9,9,8,8
Adam Allen,OL,CIN,34,500000,2025,52,52,52,78,0,12,30,4,4,10,15,0,0,74,65,34,0,0,7,0,0,5,16,10,10,11,11,0,0,24,24,52,52,18,18,13,13,0,0,3,3,0,0,0,0,0,0,0,0
Kyle McGinnis,LB,MIN,24,930000,2027,46,54,40,37,34,21,5,35,14,19,0,0,0,0,0,34,77,39,34,0,19,6,4,10,17,6,7,0,6,3,4,6,11,25,33,46,54,13,19,27,32,0,6,0,4,18,23,16,23
Wil Roberson,WR,PAR,28,5180000,2028,61,61,78,14,71,20,8,3,5,24,17,69,73,0,0,34,0,3,0,4,10,0,5,11,11,36,36,61,61,49,49,9,9,15,15,16,16,31,31,26,26,0,0,0,0,72,72,54,54
Pierre Hill,WR,CHA,25,3410000,2027,56,63,47,5,56,49,27,21,0,25,29,77,77,0,19,34,0,0,0,1,4,14,2,11,15,29,33,56,63,40,45,2,4,4,7,7,11,21,22,18,20,0,4,0,2,45,51,35,39
David Adams,LB,LA,24,730000,2026,46,53,33,28,41,64,0,4,4,5,0,2,1,1,0,34,67,65,67,6,14,1,1,0,5,5,6,0,6,1,5,3,9,32,40,46,53,15,18,27,34,0,3,0,2,21,27,16,20
Maurice Carr,TE,DEL,26,500000,2026,41,43,55,65,50,9,20,29,8,29,19,61,25,48,24,34,8,3,15,8,20,3,3,19,22,33,37,21,21,41,43,35,39,24,25,25,27,19,19,22,22,0,3,0,3,39,41,35,39
Shawn Brink,DL,MEM,24,850000,2026,46,55,51,69,19,17,13,15,19,5,0,8,0,0,5,34,36,62,63,0,3,1,0,11,16,8,10,0,7,11,16,18,23,46,55,41,47,7,11,16,22,0,3,0,3,3,9,3,5
Antwaine Udofia,CB,KEN,26,500000,2026,44,48,40,41,93,59,12,32,9,7,0,7,3,7,9,34,2,3,0,17,14,17,4,13,13,24,25,0,0,11,12,16,19,19,19,24,24,44,48,44,48,1,2,0,0,95,97,83,83
Dan Misaalefua,RB,PHO,25,1980000,2025,49,53,27,32,49,39,13,9,38,18,82,78,35,17,11,34,0,0,7,7,0,8,13,16,18,49,53,24,28,23,26,8,11,7,9,10,14,18,22,17,22,0,1,0,2,28,33,23,26
Max Gottlieb,LB,HOU,26,500000,2025,46,47,32,28,57,62,20,25,10,2,0,0,0,20,0,34,67,44,37,0,4,6,2,8,8,10,10,0,0,3,6,7,7,24,27,46,47,21,21,38,39,0,0,0,1,41,41,27,28
Robert Helton,S,DEL,26,500000,2025,40,40,17,48,78,35,0,5,8,10,16,0,0,0,0,34,23,6,0,4,5,4,5,2,2,23,26,0,0,3,4,10,13,16,16,28,29,32,34,40,40,0,2,0,1,82,83,58,58
Trevor King,S,LA,28,500000,2026,41,41,39,16,83,28,20,0,5,18,1,0,2,0,0,34,24,3,32,6,9,14,5,6,6,16,16,0,0,3,3,4,4,16,16,25,25,37,37,41,41,0,0,0,0,89,89,71,71
Greg Coleman,OL,SD,28,500000,2025,48,48,81,65,18,67,7,1,15,20,17,1,1,52,56,34,7,0,0,3,5,9,0,13,13,17,17,2,2,27,27,48,48,22,22,18,18,8,8,11,11,0,0,0,0,4,4,6,6
Jacob Alexander,S,BOS,23,500000,2025,32,43,19,35,67,22,5,6,4,7,0,0,6,2,5,34,26,0,20,6,5,12,1,0,6,14,21,0,5,3,9,7,11,14,22,23,30,25,35,32,43,0,5,0,4,58,69,43,56
Kenny Jackson,DL,WPG,30,1150000,2027,52,52,72,72,0,16,35,28,19,0,0,0,3,0,28,34,40,67,64,3,2,0,0,20,20,5,5,0,0,17,17,24,24,52,52,41,41,1,1,10,10,0,0,0,0,0,0,0,0
Royce Spencer,RB,EDM,26,500000,2026,46,49,24,14,65,32,4,17,13,53,70,33,38,29,0,34,0,0,0,4,27,15,2,11,13,46,49,19,19,15,18,4,7,3,5,8,10,24,24,22,25,1,3,0,2,66,68,59,62
Matt Wilhite,S,MIA,23,500000,2025,31,43,38,11,71,22,4,21,5,6,7,0,0,0,0,34,21,1,2,5,14,0,11,5,11,12,17,0,6,0,4,1,7,8,18,17,26,28,38,31,43,0,3,0,6,64,76,45,54
Billy Clark,TE,BEL,26,500000,2025,35,36,43,46,45,30,16,14,17,36,5,30,46,50,29,34,1,0,17,0,7,4,4,12,13,22,22,21,24,35,36,23,23,15,17,15,15,17,20,17,17,0,3,0,1,34,36,32,35
Joe Curran,S,PHO,26,500000,2025,36,37,24,33,79,38,0,8,8,7,0,0,0,0,0,34,15,0,13,0,9,0,4,1,2,16,16,0,2,2,5,7,9,14,16,22,25,33,35,36,37,0,0,0,0,83,83,57,61
Rick Tu'ua,LB,HOU,33,500000,2026,45,45,34,21,28,9,25,0,0,8,0,2,4,0,0,34,93,33,50,12,4,13,0,0,0,0,0,0,0,0,0,0,0,21,21,45,45,10,10,25,25,0,0,0,0,10,10,8,8
Drew Cunningham,TE,LV,32,500000,2025,37,37,60,39,33,0,4,42,13,17,0,36,45,42,33,34,0,6,0,0,3,0,0,14,14,16,16,23,23,37,37,22,22,13,13,12,12,13,13,13,13,0,0,0,0,17,17,15,15
Eugene Kidd,TE,OTT,26,500000,2025,34,35,39,47,39,26,0,5,0,21,18,48,41,39,39,34,3,0,0,2,16,3,25,2,5,23,25,21,23,34,35,22,23,12,15,13,15,15,15,15,15,0,3,0,3,22,23,20,21
Justin Ramsey,DL,PAR,33,500000,2025,49,49,62,74,0,28,0,10,40,5,5,0,0,25,0,34,2,82,73,0,3,6,0,14,14,6,6,0,0,14,14,22,22,49,49,24,24,0,0,3,3,0,0,0,0,0,0,0,0
Luke Jones,S,DEN,30,500000,2025,36,36,18,40,73,1,0,5,0,0,0,0,0,0,0,34,25,0,20,4,0,0,4,0,0,15,15,0,0,2,2,7,7,16,16,25,25,28,28,36,36,0,0,0,0,68,68,47,47
Nehemiah Shankle,WR,FA,23,500000,2025,41,51,52,14,63,54,0,9,17,6,27,56,65,3,0,34,4,0,0,8,7,3,8,8,14,29,38,41,51,32,44,4,12,9,17,12,21,24,30,23,33,0,3,0,5,49,59,34,42
Zach Long,WR,FA,33,500000,2026,49,49,57,7,19,9,1,17,31,9,19,76,71,7,23,34,0,2,0,1,19,3,13,10,10,13,13,49,49,38,38,3,3,1,1,0,0,8,8,5,5,0,0,0,0,2,2,0,0
David McLaughlin,DL,FA,29,500000,2026,44,44,64,73,2,21,14,0,0,13,18,0,18,12,0,34,15,66,55,2,3,0,3,7,7,12,12,5,5,18,18,20,20,44,44,26,26,1,1,6,6,0,0,0,0,0,0,0,0
Trevor Patton,DL,FA,36,500000,2025,43,43,61,70,0,0,4,24,24,0,0,0,0,0,16,34,9,70,67,0,0,0,19,12,12,3,3,0,0,12,12,20,20,43,43,24,24,0,0,4,4,0,0,0,0,0,0,0,0
Aaron Murray,QB,FA,27,500000,2026,39,39,63,0,40,40,29,65,46,23,36,18,16,20,29,34,15,5,0,2,4,1,14,39,39,15,16,9,9,12,14,7,7,5,5,8,8,16,16,15,15,0,0,0,0,11,13,9,9
Kyle Coleman,CB,FA,26,500000,2025,35,39,24,17,82,50,4,32,29,15,0,16,0,4,0,34,8,0,0,3,6,1,0,11,11,15,18,0,3,1,1,3,6,7,7,16,19,35,39,34,34,0,0,0,0,87,89,67,71
Rob Rodriguez,CB,FA,23,500000,2025,31,38,35,13,75,13,4,7,0,3,6,2,2,0,0,34,0,0,0,5,2,6,5,0,4,14,20,0,7,1,7,2,8,7,12,12,18,31,38,27,37,0,6,0,6,72,82,49,61
Andre Donovan,CB,FA,27,500000,2025,34,34,45,22,78,63,3,0,23,5,3,0,2,0,0,34,12,6,0,0,6,0,0,7,8,16,18,0,0,5,5,6,6,13,13,20,20,34,34,34,35,0,1,0,2,80,80,54,55
Grant Bennett,CB,FA,29,500000,2025,35,35,31,11,81,20,11,28,8,6,0,35,7,0,0,34,0,0,0,0,0,0,12,7,7,15,15,4,4,6,6,1,1,6,6,12,12,35,35,30,30,0,0,0,0,85,85,58,58
James Murphy,CB,FA,29,500000,2025,35,35,27,29,81,25,22,19,2,16,0,5,0,12,0,34,1,0,15,11,11,0,21,8,8,17,17,0,0,4,4,8,8,13,13,18,18,35,35,33,33,0,0,0,0,87,87,67,67
Blake Burge,CB,FA,23,500000,2025,25,35,37,10,65,38,27,4,10,18,12,0,0,0,0,34,12,0,0,7,16,10,7,8,16,12,19,0,6,0,3,0,6,6,13,12,21,25,35,24,34,0,3,0,7,57,70,44,55
Antonio Pritchett,CB,FA,27,500000,2025,31,31,20,14,77,20,7,21,28,14,6,19,0,2,0,34,2,0,0,0,6,6,6,9,9,14,16,0,0,0,0,0,0,4,5,11,11,31,31,28,28,0,0,0,0,82,82,57,57
Stefano Delfino,RB,FA,27,500000,2026,37,37,24,0,51,28,0,5,28,65,79,38,27,4,24,34,2,0,14,0,26,2,5,11,11,37,37,15,15,9,11,0,0,0,0,3,4,19,19,16,16,0,1,0,2,46,46,47,47
Ben Brock,LB,FA,33,500000,2025,37,37,26,14,55,6,0,21,2,1,0,0,0,0,0,34,73,21,32,9,6,0,6,0,0,5,5,0,0,0,0,0,0,16,16,37,37,20,20,36,36,0,0,0,0,38,38,24,24
D'Andre Custer,LB,FA,30,500000,2025,34,34,33,14,30,48,11,25,16,23,22,0,9,12,0,34,75,28,64,0,0,0,11,8,8,7,7,0,0,0,0,0,0,19,19,34,34,11,11,22,22,0,0,0,0,14,14,12,12
Jay Sweat,LB,FA,30,500000,2025,34,34,30,30,29,45,12,14,16,3,0,17,0,0,0,34,71,32,28,1,18,11,3,4,4,2,2,0,0,1,1,2,2,18,18,34,34,10,10,22,22,0,0,0,0,10,10,7,7
Warren Marcellus,LB,FA,32,500000,2025,34,34,54,34,19,18,21,0,0,0,0,4,0,0,0,34,75,10,20,0,8,0,0,3,3,1,1,0,0,4,4,6,6,19,19,34,34,7,7,20,20,0,0,0,0,2,2,0,0
J.D. Ogle,S,FA,27,500000,2025,34,35,35,19,70,43,14,13,0,9,0,4,5,0,1,34,32,17,17,3,4,1,0,4,4,12,12,0,0,3,5,3,3,15,15,24,24,27,27,34,35,0,0,0,1,64,64,47,47
Josh McGarry,S,FA,25,500000,2025,32,35,30,7,61,39,12,9,23,18,1,8,8,5,17,34,50,0,18,15,30,0,8,6,8,9,9,0,4,2,4,1,3,9,13,23,28,23,29,32,35,5,9,0,4,52,56,39,45
Cody Miller,S,FA,32,500000,2025,35,35,30,28,64,24,0,0,0,30,0,0,0,0,0,34,43,4,3,2,15,0,0,0,0,13,13,0,0,1,1,5,5,13,13,26,26,24,24,35,35,0,0,0,0,62,62,51,51
Parker Wilson,S,FA,26,500000,2025,31,32,25,12,67,35,0,6,11,17,1,0,0,4,0,34,31,14,1,2,7,4,12,0,3,10,11,0,2,0,1,0,1,8,8,19,21,25,28,31,32,0,0,0,0,61,64,47,48
Calvin Padilla,S,FA,29,500000,2025,32,32,18,4,77,5,3,30,7,9,0,13,0,0,6,34,20,5,1,0,2,5,0,3,3,10,10,0,0,0,0,0,0,4,4,14,14,31,31,32,32,0,0,0,0,80,80,54,54
Noah MacDonald,S,FA,27,500000,2025,30,30,6,30,64,30,18,19,11,6,3,5,0,0,1,34,31,0,12,7,2,11,3,4,4,11,11,0,0,0,1,2,3,9,9,20,20,23,24,30,30,0,0,0,0,53,53,38,38
Kyle Largent,S,FA,31,500000,2025,30,30,60,10,64,41,13,23,4,19,2,0,0,0,12,34,30,3,18,5,5,3,16,11,11,11,11,0,0,5,5,6,6,15,15,22,22,25,25,30,30,0,0,0,0,57,57,44,44
Jimmie Reynolds,S,FA,28,500000,2025,28,28,21,6,63,41,21,7,18,19,0,4,0,0,0,34,36,0,20,18,15,4,8,5,5,7,8,0,0,0,1,0,0,6,6,18,18,23,23,28,28,1,1,0,0,55,55,42,42
Jacob Garrett,TE,FA,29,500000,2025,30,30,55,47,29,28,31,27,2,30,4,36,23,44,51,34,0,0,0,3,5,9,1,15,15,15,15,14,14,30,30,28,28,13,13,12,12,11,11,11,11,0,0,0,0,16,16,16,16
Tanner Graham,TE,FA,34,500000,2025,30,30,63,39,32,38,25,1,4,14,0,24,36,37,37,34,0,0,0,0,10,5,6,9,9,14,14,17,17,30,30,22,22,13,13,11,11,13,13,12,12,0,0,0,0,15,15,13,13
Walt Lytle,RB,DP,21,500000,2026,46,62,47,16,77,18,25,39,57,57,55,8,36,4,0,34,4,0,4,6,7,11,0,42,64,46,62,18,31,15,24,5,13,11,23,16,26,33,48,30,48,0,6,0,9,44,59,42,57
Blake Capps,OL,DP,21,500000,2026,38,55,63,62,19,36,31,3,8,16,0,6,0,53,45,34,7,6,0,4,3,8,5,12,27,10,15,0,12,21,31,38,55,19,31,16,27,8,16,10,22,0,7,0,7,5,15,6,17
Cody Powers,S,DP,21,500000,2026,31,47,23,18,67,20,25,0,0,10,0,5,0,0,0,34,30,5,4,8,1,0,1,1,9,10,15,0,12,0,4,1,7,9,21,19,29,25,38,31,47,0,7,0,8,58,75,43,61
Jack Brown,S,DP,21,500000,2026,48,67,23,22,90,18,17,16,13,16,1,0,0,0,0,34,31,14,22,6,3,12,5,8,22,18,28,0,10,0,8,4,13,17,31,30,44,41,58,48,67,0,8,0,10,94,100,83,100
Trey Gordon,OL,DP,21,500000,2026,43,60,53,66,39,55,11,24,12,26,0,0,0,53,53,34,0,0,12,5,0,8,7,14,25,17,28,0,11,21,33,43,60,21,37,19,33,15,26,17,32,0,8,0,10,24,36,23,37
Nick Larson,CB,DP,21,500000,2026,33,47,25,12,79,37,7,23,19,17,0,9,0,3,8,34,8,0,1,4,7,0,4,8,22,13,20,0,12,0,6,2,8,6,20,14,27,33,47,31,47,0,6,0,8,85,100,62,83
Jordan Hart,LB,DP,21,500000,2026,23,35,37,16,20,36,6,26,4,16,0,0,0,0,4,34,64,37,24,1,9,4,11,3,16,0,6,0,12,0,5,0,7,14,25,23,35,7,18,17,29,0,9,0,10,5,14,4,14
David Combs,CB,DP,22,500000,2026,40,54,26,14,88,31,32,5,3,9,0,6,19,0,0,34,15,0,14,3,5,1,17,6,14,18,28,3,14,6,14,2,10,10,20,20,28,40,54,40,53,0,7,0,5,91,100,73,89
Walt Christensen,LB,DP,22,500000,2026,33,44,28,18,41,22,15,0,19,13,0,0,2,0,0,34,69,55,17,6,16,2,4,3,13,3,6,0,9,0,6,0,6,17,26,33,44,15,22,26,36,0,7,0,5,22,30,18,27
Stephen Hands,LB,ROM,23,5780000,2025,64,79,60,39,40,84,15,12,17,9,0,0,6,6,0,33,87,81,30,2,8,5,3,12,21,9,13,0,5,10,18,12,17,45,60,64,79,15,22,35,47,0,3,0,4,21,28,17,26
Andre Freeman,WR,NJ,23,5980000,2025,66,77,53,14,63,53,7,15,36,39,18,82,80,5,18,33,0,7,0,8,22,7,6,17,25,34,44,66,77,50,65,8,12,9,17,12,17,24,33,22,31,0,5,0,6,61,74,53,64
Russell Gore,OL,PRO,23,5690000,2029,63,77,48,80,46,40,38,33,15,18,0,0,24,68,76,33,6,15,0,19,7,0,6,22,33,25,30,8,14,42,53,63,77,27,35,27,36,17,24,21,28,0,4,0,3,31,41,26,36
Isaiah Perry,QB,JAX,23,5530000,2025,51,65,62,21,37,17,53,44,73,21,11,21,31,3,23,33,0,0,0,0,7,0,7,51,65,13,16,15,25,18,26,9,15,8,17,8,13,14,23,13,20,0,5,0,6,10,15,9,17
Larry Hall,RB,MXC,23,3560000,2027,55,68,44,23,88,34,20,17,0,51,68,28,8,23,6,33,0,2,8,2,6,0,3,17,28,55,68,10,18,13,19,12,18,14,22,19,24,40,52,37,46,0,7,0,6,96,100,90,100
George Bradley,OL,UTA,24,3700000,2028,57,66,65,76,16,66,23,33,4,4,7,0,0,72,66,33,0,0,5,11,2,0,13,17,24,14,20,0,7,29,34,57,66,22,28,17,24,6,11,9,12,0,4,0,2,0,2,0,5
Donald Dingle,OL,MIL,24,3000000,2027,55,65,65,71,14,61,18,26,35,17,0,13,20,70,71,33,20,0,1,5,24,5,20,21,29,14,18,9,12,41,50,55,65,21,30,21,29,6,10,11,14,0,4,0,5,1,3,3,6
