Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Jordan Jones,LB,MIA,26,500000,2025,41,42,24,48,31,48,27,16,2,13,8,3,4,8,5,1,80,30,15,16,2,5,12,6,9,9,11,0,0,4,6,9,12,21,23,41,42,0,1,16,16,0,0,0,0,14,15,12,12
Austin McLaughlin,LB,MNL,28,500000,2026,43,43,49,38,27,55,14,19,12,0,4,1,0,12,9,16,80,45,13,16,0,0,9,8,8,5,5,0,0,6,6,11,11,24,24,43,43,3,3,19,19,0,0,0,0,8,8,5,5
Kyle Parks,DL,BER,28,500000,2026,49,49,42,78,24,70,43,14,0,18,14,0,0,1,0,2,29,70,60,16,0,8,0,14,14,15,15,0,0,10,10,19,19,49,49,39,39,0,0,7,7,0,0,0,0,9,9,10,10
Jake McClelland,TE,TPA,29,500000,2025,33,33,36,63,39,86,40,18,35,55,0,41,30,44,45,18,19,8,0,16,5,13,16,23,23,21,21,17,17,33,33,32,32,18,18,21,21,8,8,14,14,0,0,0,0,32,32,37,37
William Thomas,WR,FA,24,620000,2026,46,52,42,15,46,22,22,18,9,13,17,73,70,17,4,39,15,0,9,16,12,4,4,9,15,21,25,46,52,36,43,4,9,7,12,12,18,19,25,19,25,0,3,0,6,26,32,21,26
Daniel Tucker,WR,FA,29,500000,2025,49,49,31,3,64,21,18,33,3,40,35,71,72,0,24,0,20,0,0,16,14,0,25,12,12,34,34,49,49,31,31,1,1,3,3,10,10,11,11,14,14,0,0,0,0,62,62,52,52
Alex Shorts,OL,FA,25,500000,2026,37,40,55,64,17,22,28,0,0,10,2,1,0,47,54,11,0,0,0,16,20,15,5,8,11,9,13,0,5,19,23,37,40,16,21,12,15,0,1,1,5,2,3,0,4,2,4,2,6
Linden Dillon,RB,FA,22,500000,2025,30,41,25,33,35,33,29,24,5,36,62,37,31,14,13,14,0,0,0,16,5,16,14,13,25,30,41,15,27,15,25,7,14,4,12,5,14,5,13,6,16,0,4,0,7,19,26,19,31
Josh Davis,CB,FA,31,500000,2025,36,36,26,32,79,52,15,17,3,23,3,5,38,0,1,38,0,17,0,16,14,5,0,7,7,23,23,12,12,14,14,7,7,13,13,18,18,36,36,34,34,0,0,0,0,86,86,69,69
Shaquille Johnson,S,FA,30,500000,2025,35,35,22,28,69,1,58,3,17,17,0,0,0,0,19,32,38,4,31,16,2,0,27,14,14,13,13,0,0,2,2,7,7,16,16,27,27,25,25,35,35,0,0,0,0,67,67,50,50
Derek Wingo,K,FA,29,500000,2025,21,21,38,22,33,33,0,4,3,0,1,1,0,0,0,3,0,0,2,16,67,26,25,0,0,2,2,0,0,0,0,1,1,4,4,3,3,0,0,1,1,21,21,8,8,13,13,9,9
Garrett Thomas,WR,DP,21,500000,2026,54,72,57,17,66,46,5,30,1,47,37,69,67,9,0,30,0,0,0,16,16,4,13,14,29,43,58,54,72,40,59,7,17,11,23,13,22,24,35,22,38,1,11,0,7,70,88,60,82
Trey Ricard,OL,HOU,25,17930000,2029,83,92,56,88,41,36,8,26,18,33,23,2,0,92,81,1,0,0,0,15,3,1,6,20,22,34,38,1,5,40,46,83,92,28,30,23,25,3,3,9,11,0,3,0,4,27,31,27,31
Vincent Speas,DL,RIO,25,4910000,2027,67,76,74,75,52,20,20,17,5,24,0,9,0,18,0,22,20,67,65,15,11,7,12,18,22,21,23,4,7,21,26,31,33,67,76,53,58,16,21,23,26,0,2,0,0,42,45,37,40
Nick Wiseman,S,SA,24,4990000,2025,62,73,30,30,95,63,15,0,5,26,40,17,6,0,0,55,24,3,0,15,15,5,7,9,12,41,47,4,11,8,10,8,12,16,22,32,38,59,66,62,73,0,4,0,3,99,100,88,100
Nico Page,DL,BUF,23,4340000,2028,59,72,67,82,18,37,20,14,5,5,19,5,0,0,0,14,22,73,69,15,9,13,7,14,20,16,20,0,7,16,24,23,33,59,72,42,51,0,5,8,16,0,6,0,3,1,5,2,7
Darius Hamilton,DL,KC,24,4120000,2025,58,68,75,78,26,49,16,3,13,21,9,0,17,0,0,15,28,59,63,15,8,10,9,15,19,18,23,8,14,22,28,24,31,58,68,46,56,4,8,12,15,0,4,0,4,12,19,12,19
Chris Parker,OL,TOR,29,7550000,2026,66,66,56,77,20,31,7,16,5,20,0,11,0,90,77,40,0,0,0,15,0,1,4,10,10,15,15,0,0,34,34,66,66,20,20,17,17,10,10,12,12,0,0,0,0,7,7,8,8
Reece Cooper,LB,PHI,23,3760000,2027,55,67,49,34,53,19,5,31,23,4,5,0,0,8,0,42,76,40,40,15,3,13,28,13,20,12,16,0,9,6,12,10,15,33,44,55,67,23,32,44,56,0,6,5,12,36,45,24,34
Joseph Moore,RB,VAN,25,6890000,2026,59,66,38,45,62,63,6,25,12,27,80,17,37,20,34,20,5,0,0,15,11,36,2,16,22,59,66,17,21,24,30,20,26,15,18,18,19,18,22,20,25,0,4,3,6,51,54,43,48
Matt Borden,OL,JAX,24,3010000,2025,55,67,50,83,35,44,34,12,26,4,4,2,0,58,63,35,3,0,0,15,3,3,3,19,23,19,25,0,5,26,30,55,67,23,32,22,30,14,18,17,23,0,5,0,4,16,23,14,18
John Madsen,OL,BEI,24,3250000,2025,54,63,58,76,18,31,20,5,25,34,0,0,0,71,60,33,0,0,9,15,17,13,9,16,22,14,19,0,7,25,31,54,63,21,29,17,24,7,9,9,12,1,3,0,3,8,13,11,16
Byron Barrow,CB,PIT,26,4780000,2025,55,57,21,34,95,50,29,19,3,1,3,16,17,19,6,50,5,14,20,15,11,25,17,9,12,25,25,4,4,12,14,12,15,18,21,25,27,55,57,53,54,0,0,5,5,96,97,81,83
Justin McDonald,DL,MON,26,4460000,2027,55,55,93,67,27,48,5,13,4,12,0,0,1,0,0,23,24,51,54,15,4,7,8,14,15,13,14,4,4,19,21,24,24,55,55,42,44,8,8,14,14,0,0,0,1,11,12,10,10
Brendan Stockton,OL,UTA,25,1670000,2026,51,56,46,79,13,74,30,8,41,24,0,0,9,58,73,27,0,0,3,15,5,4,7,19,22,13,14,0,5,26,30,51,56,18,24,15,20,2,2,5,10,0,2,0,1,2,4,5,8
Ahmad Ellerbee,WR,RIO,25,2120000,2027,49,55,56,0,53,59,27,5,22,4,51,66,71,5,6,17,16,0,0,15,32,21,0,14,19,33,36,49,55,34,40,1,5,5,9,9,13,14,15,15,20,7,10,0,0,31,37,21,23
Greg Odenigbo,OL,ROM,26,730000,2026,47,48,34,71,28,33,34,18,16,17,3,2,8,65,68,2,1,3,8,15,19,7,17,14,16,15,15,0,0,23,25,47,48,17,17,14,15,0,3,3,3,2,4,0,2,13,16,12,14
Tony Bryant,DL,ABQ,34,500000,2026,51,51,71,68,2,16,35,23,1,9,0,0,0,0,0,45,31,68,73,15,0,0,0,16,16,4,4,0,0,13,13,18,18,51,51,38,38,6,6,12,12,0,0,0,0,0,0,0,0
Lee Jones,DL,BAL,29,500000,2026,49,49,42,79,15,25,0,1,3,15,0,26,4,0,3,14,28,67,73,15,1,7,12,2,2,10,10,2,2,14,14,19,19,49,49,38,38,0,0,7,7,0,0,0,0,2,2,3,3
Doc Collins,LB,STL,25,500000,2026,42,45,35,18,51,70,20,9,18,15,5,2,0,4,2,38,73,37,37,15,1,4,2,8,10,8,10,0,1,0,0,2,5,21,27,42,45,21,25,37,41,0,0,0,4,36,38,26,30
John Lewis,OL,WPG,33,15200000,2029,87,87,71,92,15,52,0,0,0,5,0,0,0,96,95,34,3,0,0,15,13,0,2,6,6,17,17,0,0,46,46,87,87,29,29,22,22,7,7,10,10,0,0,0,0,0,0,1,1
Dallin Holton,DL,NOL,23,6220000,2027,65,81,77,74,48,37,33,30,34,9,3,12,0,0,0,14,8,67,70,15,27,16,6,33,45,20,25,4,10,20,25,26,37,65,81,46,58,12,19,17,27,5,11,0,6,31,40,24,31
Austin DeShields,OL,BEL,23,6730000,2027,64,80,60,83,31,9,8,32,8,15,0,4,7,76,62,0,0,20,0,15,2,14,4,15,24,19,27,2,7,36,48,64,80,28,38,21,30,0,5,5,11,0,5,0,3,15,22,14,20
Nick Berry,QB,KEN,24,10670000,2026,63,73,55,17,39,52,70,68,49,58,45,9,18,37,16,37,0,0,0,15,5,8,15,63,73,22,27,10,15,14,19,11,16,6,9,7,11,16,21,14,22,0,4,0,5,15,21,16,23
Quincy Taylor,OL,QUE,28,9910000,2027,71,71,26,95,29,39,18,27,7,17,6,0,8,84,83,58,0,2,0,15,1,8,21,11,11,21,21,0,0,32,32,71,71,21,21,22,22,19,19,21,21,0,0,0,0,14,14,14,14
Earnest Eugene,LB,QUE,30,13960000,2028,82,82,41,58,47,31,32,12,17,28,0,0,0,16,5,46,88,47,77,15,3,22,0,15,15,15,15,0,0,10,10,18,18,54,54,82,82,22,22,49,49,0,0,0,0,36,36,31,31
Demetrius McDonald,CB,STL,25,8730000,2026,61,67,19,23,85,36,34,18,14,26,4,0,0,4,25,68,0,6,6,15,7,8,2,12,16,19,24,0,2,2,6,8,11,9,14,18,22,61,67,53,59,0,1,0,3,92,99,81,88
Nick Howard,OL,BEI,25,5490000,2025,57,63,53,77,43,71,7,35,8,16,0,0,12,62,68,14,0,12,0,15,13,2,15,15,20,21,23,3,6,33,37,57,63,25,31,22,24,9,11,13,16,0,4,0,3,26,29,23,29
Marquez McCree,S,SYD,29,7610000,2025,68,68,12,34,92,34,19,17,4,6,29,0,18,4,46,68,21,3,0,15,0,8,7,7,7,36,36,1,1,11,11,15,15,13,13,28,28,67,67,68,68,0,0,0,0,93,93,77,77
Chris Warren,CB,IND,27,5230000,2025,58,58,25,23,94,57,4,30,17,15,2,18,0,2,4,55,8,5,0,15,14,0,14,10,10,20,20,0,0,4,4,6,6,12,12,22,22,58,58,54,54,0,0,0,0,97,97,85,85
Tyler Wortham,LB,SAC,26,7030000,2027,63,67,42,30,59,35,30,7,29,4,19,15,40,20,8,38,92,41,34,15,31,9,7,15,16,22,24,15,16,20,20,11,14,32,33,63,67,24,24,50,53,6,9,0,3,44,45,30,34
Austin Ford,OL,BER,28,4860000,2028,58,58,57,84,1,21,8,36,37,16,0,9,19,70,73,20,9,0,7,15,13,14,30,20,20,12,12,6,6,40,40,58,58,21,21,17,17,0,0,1,1,0,0,5,5,0,0,0,0
Alan Sperry,CB,SD,24,2250000,2027,52,59,25,11,80,57,6,34,36,3,7,7,7,0,7,60,20,9,2,15,17,8,9,13,20,15,18,0,6,2,5,1,3,8,15,20,26,52,59,50,62,1,4,0,2,83,90,55,64
Timothy Kiel,OL,SAC,34,3650000,2027,59,59,65,77,1,39,3,45,3,32,14,1,11,87,65,2,0,5,0,15,23,7,17,16,16,15,15,4,4,36,36,59,59,20,20,12,12,0,0,0,0,3,3,0,0,0,0,0,0
Kevin Bennett,S,PRO,24,2610000,2026,54,62,12,21,86,64,15,22,16,28,0,0,0,0,3,53,31,4,7,15,21,4,1,8,12,16,19,0,5,0,3,2,7,10,16,25,30,50,58,54,62,2,8,0,6,93,100,84,93
Jordan Bailey,OL,LV,27,2860000,2025,55,55,77,70,19,8,2,0,8,18,21,15,2,61,66,5,7,0,7,15,44,18,41,10,10,20,20,5,5,34,34,55,55,24,24,18,18,0,0,2,2,11,11,11,11,4,5,6,6
Zach Lanier,OL,MIN,22,1630000,2026,43,60,35,71,24,19,18,2,12,18,1,0,0,65,58,18,0,0,0,15,10,5,8,7,16,12,16,0,6,19,27,43,60,15,27,13,24,3,9,6,15,0,8,0,7,10,16,10,20
Tim Bell,RB,MAD,27,8760000,2025,68,68,51,44,77,48,18,5,6,40,51,70,72,16,6,9,8,9,0,15,12,4,2,16,16,68,68,58,58,54,54,18,18,21,21,23,24,20,20,23,23,0,0,0,0,86,87,76,76
Quintin Clinton,WR,QUE,30,13130000,2029,81,81,72,3,54,71,7,38,24,43,15,80,89,0,0,33,3,19,0,15,4,7,5,20,20,27,27,81,81,52,52,2,2,10,10,11,11,21,21,19,19,0,0,0,0,49,49,43,43
Michael Duplessis,WR,CLB,25,5380000,2028,69,77,63,5,55,48,8,19,17,57,30,71,82,17,4,28,0,3,5,15,15,3,0,16,19,35,37,69,77,47,54,5,5,8,9,8,10,19,23,17,23,0,1,0,4,53,57,51,58
Robert Route,TE,JAX,25,2370000,2025,50,57,58,66,60,61,16,6,16,24,4,63,41,47,9,18,20,1,0,15,1,14,27,15,17,34,38,31,34,50,57,33,39,26,32,32,36,17,18,23,29,0,4,5,8,54,57,46,49
Dylan Brown,DL,IST,32,4550000,2027,61,61,64,85,25,65,37,35,0,14,12,17,13,21,2,22,5,75,74,15,0,0,4,21,21,20,20,8,8,24,24,31,31,61,61,39,39,6,6,10,10,0,0,0,0,9,9,10,10
John Henry Bryant,OL,ATH,30,2210000,2027,54,54,50,81,23,34,1,35,19,18,0,3,0,61,67,1,0,0,6,15,14,0,13,15,15,15,15,0,0,25,25,54,54,22,22,17,17,0,0,1,1,0,0,0,0,9,9,10,10
Jeremy Cotton,S,OKC,28,1230000,2025,51,51,15,30,97,42,22,6,26,26,0,0,15,13,0,38,19,0,1,15,6,3,1,11,11,24,24,1,1,6,6,8,8,13,13,25,25,48,48,51,51,0,0,0,0,100,100,91,91
Nate Todd,WR,PHI,24,4750000,2028,60,69,46,20,62,69,28,9,14,60,25,71,78,0,24,44,0,11,0,15,6,19,8,16,23,39,46,60,69,46,54,8,11,10,14,13,19,30,34,25,31,0,2,0,3,69,77,64,75
Reggie Benson,P,ORL,25,500000,2026,38,41,49,4,29,17,18,15,0,3,0,0,4,18,3,22,0,2,4,15,29,58,50,3,5,0,2,0,2,1,5,0,1,1,5,0,1,7,9,5,8,5,8,38,41,10,11,6,9
Chris Richmond,S,CIN,25,1230000,2025,47,52,20,53,74,41,34,8,17,6,16,8,19,4,4,48,26,0,17,15,2,4,25,12,14,26,31,3,4,12,16,13,16,20,25,34,39,39,42,47,52,0,1,0,1,71,77,51,54
Noah McDonald,OL,WAS,24,1190000,2026,45,56,30,75,15,25,8,17,9,15,1,0,15,63,69,2,0,0,4,15,8,6,6,6,12,12,14,0,4,23,30,45,56,15,23,11,16,0,6,0,5,0,3,0,2,2,6,3,8
Josh Stokes,QB,DEN,34,500000,2027,54,54,36,16,13,0,45,68,93,28,20,33,30,2,0,30,0,0,0,15,11,9,21,54,54,6,6,12,12,9,9,0,0,0,0,0,0,3,3,1,1,0,0,0,0,1,1,1,1
Stanley James,LB,OAK,25,3170000,2025,51,56,39,74,46,29,14,16,4,18,0,3,3,0,0,7,40,59,57,15,14,8,2,9,10,17,20,0,1,12,13,19,22,50,54,51,56,7,8,18,22,0,1,0,4,31,34,26,32
David White,OL,MIN,23,790000,2025,44,54,49,68,22,70,14,15,0,20,9,11,5,56,61,16,0,9,2,15,5,8,5,8,15,15,21,1,9,24,34,44,54,18,28,14,22,2,9,5,9,0,5,0,5,8,14,9,15
Bryce Feichter,RB,BUE,26,4720000,2026,58,61,21,32,63,28,17,26,4,30,92,18,38,22,7,24,3,0,15,15,28,12,1,14,17,58,61,16,18,16,17,9,10,10,10,14,17,19,21,20,24,5,8,0,1,52,54,44,46
DeShon Wilson,QB,CIN,26,500000,2027,48,50,58,11,39,29,38,78,55,12,27,20,37,38,27,29,2,0,0,15,1,13,19,48,50,17,19,16,16,21,22,12,14,5,5,6,6,13,13,12,15,0,3,1,1,10,13,8,10
Brandon Powell,S,PRO,25,500000,2026,44,51,28,31,70,33,20,18,25,13,10,8,0,15,0,33,59,15,6,15,8,1,14,13,16,17,19,0,1,4,8,8,11,18,21,40,46,26,31,44,51,0,1,0,3,66,73,49,53
Will Hayes,DL,HAW,25,3690000,2027,52,58,56,74,27,5,27,0,6,1,0,1,5,6,0,5,22,74,60,15,13,20,65,10,14,12,15,0,3,15,19,21,23,52,58,38,41,0,1,8,11,0,3,23,25,9,13,7,12
Calvin McCoy,OL,SYD,24,690000,2025,44,54,46,72,18,20,4,26,33,7,0,3,4,62,54,20,0,0,0,15,6,9,4,14,22,11,14,0,5,22,26,44,54,17,23,13,20,1,7,5,8,0,5,0,5,3,5,3,6
Grant Gray,RB,BAL,24,2260000,2025,52,60,46,21,69,46,22,29,0,39,78,33,23,22,3,5,0,19,0,15,30,4,2,18,22,52,60,16,24,16,22,9,13,12,16,13,19,15,19,16,23,5,8,0,5,68,78,57,68
Carlos Williams,QB,MAD,31,1210000,2026,48,48,42,4,53,17,51,74,49,19,41,4,42,26,31,4,0,0,2,15,3,1,2,48,48,23,23,14,14,16,16,7,7,2,2,4,4,9,9,8,8,0,0,0,0,19,19,14,14
Nadir Griffin,RB,MLB,23,2060000,2027,48,60,14,8,71,9,26,35,24,34,86,15,24,7,16,28,5,5,0,15,37,8,16,20,31,48,60,8,14,6,12,0,7,2,10,9,13,24,33,22,32,8,13,0,5,68,79,55,65
Phillip Sapp,TE,MXC,31,500000,2025,47,47,56,49,65,44,1,2,16,2,15,63,39,45,35,23,11,15,0,15,11,2,2,9,9,34,34,26,26,47,47,31,31,22,22,24,24,21,21,24,24,0,0,0,0,53,53,38,38
Saia White,RB,ORL,24,1530000,2027,48,58,40,24,62,36,16,18,0,70,65,14,33,35,17,39,0,0,9,15,6,0,0,15,19,48,58,17,23,18,25,13,20,10,18,13,17,26,33,23,29,0,6,0,6,69,75,69,81
Josh Griffin,WR,ANC,28,4920000,2027,59,59,68,18,39,15,4,16,14,40,7,72,76,2,21,13,5,0,2,15,7,6,1,12,12,21,21,59,59,49,49,9,9,10,10,9,9,8,8,8,8,0,0,0,0,26,26,25,25
Conner Gaines,TE,BER,26,500000,2026,40,40,50,56,68,28,2,19,11,37,0,40,41,42,17,15,0,0,0,15,1,5,0,12,15,32,34,24,28,40,40,28,31,20,22,21,24,19,19,21,24,0,0,0,0,75,76,63,64
Larry Denmon,S,OKC,24,500000,2026,38,47,50,27,72,83,20,4,25,39,13,0,3,0,6,34,34,12,18,15,1,10,7,16,20,21,24,1,7,7,12,9,15,20,28,31,36,30,37,38,47,0,2,0,5,83,94,68,79
Camryn Harwell,TE,MIN,29,500000,2025,42,42,67,50,63,18,11,13,43,37,0,36,37,50,19,44,0,11,0,15,20,5,0,23,23,28,28,23,23,42,42,31,31,23,23,23,23,32,32,31,31,2,2,0,0,64,64,55,55
Brian Barnett,DL,NJ,25,2520000,2026,49,57,85,61,7,75,31,0,7,4,7,0,0,0,0,5,30,53,70,15,31,2,31,14,17,6,9,0,4,14,19,19,23,49,57,33,38,0,2,2,3,6,6,2,2,0,2,0,3
Cody Blackwell,DL,MNL,29,2470000,2026,54,54,71,75,20,31,34,0,20,7,0,10,13,13,0,1,11,66,68,15,14,28,32,17,17,13,13,6,6,21,21,24,24,54,54,33,33,0,0,2,2,0,0,11,11,4,4,4,4
Matt Friend,S,CLB,30,500000,2025,43,43,17,15,79,40,18,26,18,17,0,7,0,4,1,28,53,2,24,15,14,0,13,9,9,13,13,0,0,0,0,1,1,13,13,31,31,28,28,43,43,0,0,0,0,85,85,63,63
Abdul Bible,DL,SYD,32,1720000,2025,55,55,88,68,29,39,36,23,3,0,0,5,0,0,5,41,1,70,57,15,19,4,1,21,21,12,12,3,3,19,19,24,24,55,55,34,34,15,15,16,16,2,2,0,0,10,10,8,8
Jon Upshaw,S,SF,22,500000,2026,33,45,30,22,68,56,5,24,16,8,0,3,6,0,0,42,17,0,20,15,5,2,3,7,14,12,20,0,6,2,6,3,12,11,21,19,26,31,42,33,45,0,6,0,8,60,72,44,56
Brandon Prince,WR,ANC,26,4170000,2025,53,55,49,31,66,29,0,24,18,52,20,68,69,14,14,28,0,1,0,15,12,5,5,15,15,40,42,53,55,46,50,13,16,13,15,15,16,23,25,22,22,0,1,0,0,75,76,67,70
Marquise Aaron,DL,LV,31,1890000,2027,54,54,66,72,21,27,0,4,25,31,12,7,1,0,0,21,21,77,61,15,7,6,16,13,13,15,15,2,2,15,15,20,20,54,54,39,39,4,4,10,10,0,0,0,0,9,9,12,12
Gene Meckstroth,LB,CIN,29,500000,2026,49,49,50,31,51,20,0,6,22,0,0,19,0,3,17,21,76,36,26,15,16,1,6,6,6,10,10,0,0,9,9,11,11,27,27,49,49,15,15,31,31,1,1,0,0,31,31,22,22
Chance Howard,WR,SAC,28,2750000,2026,55,55,34,6,48,37,10,8,18,42,31,76,79,6,0,0,0,0,0,15,17,0,12,8,8,26,26,55,55,33,33,0,0,0,0,2,2,5,5,5,5,1,1,0,0,38,38,34,34
Max Phillips,WR,MIN,34,3180000,2025,57,57,74,0,26,11,15,0,0,42,44,79,68,0,0,13,0,0,0,15,0,0,12,9,9,23,23,57,57,37,37,0,0,3,3,0,0,3,3,1,1,0,0,0,0,13,13,14,14
Joseph Terry,WR,SIN,26,2810000,2027,52,53,54,28,63,48,4,17,0,32,33,63,71,8,0,0,0,1,4,15,0,9,14,10,11,42,43,52,53,43,43,10,11,13,13,13,13,11,11,13,15,0,3,0,0,57,57,49,51
De'Andre Kenney,RB,MNL,28,500000,2026,49,49,26,18,55,36,6,17,17,29,77,37,55,4,40,4,6,0,0,15,5,1,13,11,11,49,49,25,25,22,22,7,7,4,4,7,7,9,9,10,10,0,0,0,0,41,41,34,34
Major Sumpter,OL,EDM,27,500000,2026,45,46,39,68,29,45,27,24,33,17,0,0,0,60,68,14,1,2,6,15,6,0,5,19,19,13,13,0,0,20,21,45,46,17,17,15,15,3,3,7,7,0,0,0,2,14,14,13,15
Tyler Johnson,S,SEA,26,500000,2025,37,38,3,29,85,30,6,3,18,36,3,9,0,16,10,21,31,0,20,15,16,3,9,3,4,19,20,0,0,1,4,7,7,12,12,25,28,27,29,37,38,1,3,0,0,94,95,86,86
Brendan Poehlmann,S,ATH,33,500000,2025,39,39,11,27,54,0,12,5,34,7,0,13,2,0,2,41,69,0,0,15,24,17,0,5,5,8,8,0,0,0,0,1,1,9,9,31,31,22,22,39,39,4,4,0,0,38,38,26,26
Bryce Jackson,LB,UTA,29,500000,2026,45,45,36,25,65,35,31,38,19,23,1,4,0,0,4,24,69,15,37,15,0,15,22,18,18,13,13,0,0,3,3,5,5,22,22,45,45,21,21,38,38,0,0,3,3,60,60,49,49
Riley Howard,DL,IST,31,500000,2025,51,51,78,66,14,10,2,15,0,14,0,0,12,0,1,30,17,61,71,15,8,1,0,9,9,9,9,5,5,18,18,20,20,51,51,33,33,5,5,10,10,0,0,0,0,0,0,2,2
Darvin Richardson,WR,WAS,31,1770000,2025,54,54,44,0,46,25,27,27,6,31,52,78,74,4,23,35,0,12,0,15,3,18,3,14,14,34,34,54,54,36,36,1,1,2,2,4,4,18,18,15,15,0,0,0,0,29,29,24,24
Ty Davis,WR,NOL,27,1740000,2027,51,51,79,16,24,72,0,20,0,32,56,64,63,3,7,2,3,17,0,15,0,7,3,12,12,29,29,51,51,39,39,7,8,11,11,6,6,0,0,0,0,0,0,0,2,9,9,10,11
Daniel Parker,WR,FA,29,500000,2026,47,47,53,17,60,43,18,27,33,13,15,69,67,10,23,5,0,0,15,15,8,0,6,19,19,26,26,47,47,42,42,10,10,11,11,11,11,12,12,12,12,0,0,0,0,48,48,35,35
Zeke Pondexter,DL,FA,36,500000,2025,46,46,77,60,0,0,10,26,21,0,0,0,0,0,0,24,24,77,61,15,0,0,16,15,15,2,2,0,0,12,12,16,16,46,46,28,28,0,0,3,3,0,0,0,0,0,0,0,0
Akeem Underwood,DL,FA,30,500000,2025,45,45,69,68,7,29,18,15,0,20,0,0,1,3,0,25,12,64,61,15,0,0,14,11,11,6,6,0,0,13,13,19,19,45,45,25,25,0,0,4,4,0,0,0,0,0,0,0,0
Travis Hampton,DL,FA,31,500000,2025,44,44,73,68,0,31,21,2,6,5,6,0,5,0,1,4,5,63,68,15,7,6,28,10,10,5,5,0,0,14,14,18,18,44,44,21,21,0,0,0,0,0,0,2,2,0,0,0,0
Steven Turner,DL,FA,30,500000,2026,43,43,52,78,0,8,0,0,0,15,0,0,0,0,0,26,14,62,66,15,4,0,0,1,1,4,4,0,0,10,10,18,18,43,43,25,25,0,0,3,3,0,0,0,0,0,0,0,0
Johnathan Franks,OL,FA,24,500000,2026,36,45,45,68,1,17,19,26,5,4,0,3,25,52,55,9,0,0,0,15,1,13,37,9,16,8,9,5,9,25,33,36,45,13,17,8,13,0,6,0,3,0,5,8,10,0,5,0,3
Rocky Alexander,LB,FA,24,500000,2025,35,40,38,20,41,77,8,40,15,39,3,0,0,0,6,19,66,59,28,15,18,2,0,12,17,6,9,0,4,0,4,2,5,21,28,35,40,10,16,21,25,1,6,0,5,29,33,27,31
Joe Hansen,CB,FA,30,500000,2025,34,34,13,14,71,56,4,11,1,2,0,11,0,5,0,44,4,0,17,15,6,6,0,0,0,10,10,0,0,0,0,0,0,5,5,12,12,34,34,30,30,0,0,0,0,63,63,44,44
Reed McVay,S,FA,31,500000,2025,34,34,24,6,80,81,19,44,21,18,0,16,0,1,0,24,34,6,29,15,13,7,1,14,14,12,12,0,0,0,0,0,0,11,11,22,22,27,27,34,34,0,0,0,0,86,86,64,64
Gary Richards,S,FA,23,500000,2025,26,34,28,22,68,64,3,22,1,6,18,34,0,9,0,33,13,14,0,15,0,6,9,3,8,17,21,0,5,5,9,4,8,10,20,16,22,25,32,26,34,0,3,0,5,57,70,42,53
Boone Phillips,S,FA,32,500000,2025,32,32,35,4,50,11,16,1,14,7,13,0,1,39,0,42,60,0,35,15,0,0,4,3,3,7,7,0,0,0,0,3,3,11,11,24,24,22,22,32,32,0,0,0,0,31,31,21,21
Austin Henry,TE,FA,33,500000,2025,30,30,25,43,31,0,23,29,14,17,4,80,34,45,34,7,0,0,0,15,6,3,0,10,10,15,15,21,21,30,30,18,18,6,6,6,6,1,1,3,3,0,0,0,0,15,15,13,13
Isaiah James,P,FA,39,500000,2025,32,32,23,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,0,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0
Dominic Neill,DL,DP,21,500000,2026,62,85,64,76,48,63,27,26,16,19,0,0,0,0,0,30,25,59,70,15,14,7,8,21,35,19,29,1,12,16,26,24,39,62,85,53,71,17,26,24,40,0,8,0,10,34,49,29,45
Scott Williams,OL,DP,21,500000,2026,43,63,32,79,30,30,3,25,27,20,0,0,0,53,52,26,4,7,0,15,12,1,4,12,25,15,21,0,10,19,30,43,63,19,31,19,30,8,20,12,26,0,8,0,10,15,25,15,28
Cedric White,OL,DP,22,500000,2026,44,58,56,73,7,33,39,18,21,7,17,0,7,53,58,37,0,5,5,15,10,8,5,19,32,13,18,0,8,23,35,44,58,19,31,14,22,4,13,6,13,0,7,0,7,0,6,0,7
Demetrius Boyd,CB,DP,22,500000,2026,47,58,24,25,83,34,18,30,16,18,4,0,6,13,0,50,1,0,19,15,1,6,7,12,22,19,25,0,10,4,11,7,14,12,22,18,28,47,58,42,56,0,8,0,4,89,100,72,89
Michael Lee,S,DP,22,500000,2026,44,59,35,37,74,36,33,32,9,13,0,0,13,0,0,47,24,0,5,15,9,13,0,16,28,18,28,1,9,8,15,9,15,16,26,26,39,39,52,44,59,0,5,0,6,76,90,55,71
Braden Walker,P,DP,22,500000,2026,47,57,20,22,21,36,20,7,22,8,0,0,0,6,9,30,0,0,2,15,16,52,68,3,10,0,5,0,6,0,7,0,8,0,7,0,8,5,12,4,13,1,7,47,57,5,11,3,8
